stock_id,revenue
1101,9961312.0
1102,6752208.0
1103,166768.0
1104,453562.0
1108,360616.0
1109,611254.0
1110,130369.0
1201,1584018.0
1203,519138.0
1210,6450520.0
1213,35095.0
1215,1772694.0
1216,38616245.0
1217,415560.0
1218,734201.0
1219,987280.0
1220,222507.0
1225,792623.0
1227,2392058.0
1229,1275443.0
1231,684343.0
1232,1424986.0
1233,141988.0
1234,770065.0
1235,3033.0
1236,80724.0
1256,362789.0
1301,14776562.0
1303,20794995.0
1304,3952131.0
1305,948423.0
1307,489749.0
1308,451529.0
1309,1276711.0
1310,684951.0
1312,1332033.0
1313,4199654.0
1314,1217571.0
1315,188984.0
1316,356108.0
1319,1264888.0
1321,406756.0
1323,298326.0
1324,86367.0
1325,484807.0
1326,19842166.0
1337,74032.0
1338,543095.0
1339,146257.0
1340,58098.0
1341,189943.0
1342,129415.0
1402,17013520.0
1409,2429664.0
1410,28351.0
1413,114480.0
1414,35986.0
1416,14859.0
1417,93304.0
1418,11660.0
1419,131116.0
1423,30771.0
1432,101031.0
1434,2030628.0
1435,1280.0
1436,220554.0
1437,39973.0
1438,13833.0
1439,8659.0
1440,1352756.0
1441,86933.0
1442,267759.0
1443,39412.0
1444,590953.0
1445,54918.0
1446,35386.0
1447,731202.0
1449,183311.0
1451,638348.0
1452,65767.0
1453,56.0
1454,61594.0
1455,503149.0
1456,24958.0
1457,170335.0
1459,85472.0
1460,444761.0
1463,14585.0
1464,483742.0
1465,37502.0
1466,143682.0
1467,800319.0
1468,72359.0
1470,25867.0
1471,117960.0
1472,21547.0
1473,490280.0
1474,209272.0
1475,8841.0
1476,1918136.0
1477,2153860.0
1503,2137689.0
1504,4406855.0
1506,74320.0
1512,59754.0
1513,1029142.0
1514,417133.0
1515,740710.0
1516,52728.0
1517,269436.0
1519,670184.0
1521,371195.0
1522,1221037.0
1524,115822.0
1525,78853.0
1526,104035.0
1527,248196.0
1528,274098.0
1529,65063.0
1530,298809.0
1531,103888.0
1532,844592.0
1533,205060.0
1535,704875.0
1536,352638.0
1537,587949.0
1538,24974.0
1539,163862.0
1540,15138.0
1541,425913.0
1558,696273.0
1560,443332.0
1563,472911.0
1568,132832.0
1582,808462.0
1583,539679.0
1587,162049.0
1589,721927.0
1590,1688835.0
1597,132301.0
1598,903905.0
1603,252991.0
1604,764012.0
1605,8812556.0
1608,501998.0
1609,1478283.0
1611,179172.0
1612,429605.0
1614,616287.0
1615,200154.0
1616,185338.0
1617,209571.0
