stock_id,revenue
1101,13635386.0
1102,6532662.0
1103,266282.0
1104,702215.0
1108,408312.0
1109,446709.0
1110,274954.0
1201,1773075.0
1203,521527.0
1210,8770327.0
1213,19695.0
1215,2335353.0
1216,55935541.0
1217,402634.0
1218,825493.0
1219,1294322.0
1220,269636.0
1225,1061994.0
1227,2006555.0
1229,768711.0
1231,1001578.0
1232,1935400.0
1233,169134.0
1234,609760.0
1235,18067.0
1236,133073.0
1256,226637.0
1301,17092363.0
1303,23012738.0
1304,4296504.0
1305,836342.0
1307,1022024.0
1308,564425.0
1309,1502160.0
1310,695651.0
1312,2647259.0
1313,5864531.0
1314,2105503.0
1315,154471.0
1316,310506.0
1319,2551918.0
1321,367145.0
1323,194938.0
1324,67682.0
1325,29830.0
1326,27746732.0
1337,45670.0
1338,451648.0
1339,183034.0
1340,28561.0
1341,267873.0
1342,281475.0
1402,22109493.0
1409,3763379.0
1410,19090.0
1413,225392.0
1414,52596.0
1416,26627.0
1417,18799.0
1418,849.0
1419,396037.0
1423,10615.0
1432,104877.0
1434,2815178.0
1435,498.0
1436,89201.0
1437,67774.0
1438,241.0
1439,127936.0
1440,1459502.0
1441,159859.0
1442,563864.0
1443,85178.0
1444,717018.0
1445,70057.0
1446,139973.0
1447,2854108.0
1449,209648.0
1451,454137.0
1452,114758.0
1453,124.0
1454,150716.0
1455,670533.0
1456,65177.0
1457,316845.0
1459,142301.0
1460,758415.0
1463,25315.0
1464,1224006.0
1465,25046.0
1466,230134.0
1467,401238.0
1468,121656.0
1470,90888.0
1471,18779.0
1472,302184.0
1473,729893.0
1474,272895.0
1475,109086.0
1476,3410647.0
1477,3453770.0
1503,3125640.0
1504,4962534.0
1506,96330.0
1512,83375.0
1513,2363392.0
1514,769323.0
1515,439032.0
1516,9841.0
1517,208301.0
1519,1969871.0
1521,314171.0
1522,1700708.0
1524,287723.0
1525,120629.0
1526,70882.0
1527,254845.0
1528,211641.0
1529,106410.0
1530,173725.0
1531,160176.0
1532,1084321.0
1533,287582.0
1535,855310.0
1536,401748.0
1537,598654.0
1538,10092.0
1539,116572.0
1540,47758.0
1541,337239.0
1558,659913.0
1560,601745.0
1563,682815.0
1568,86567.0
1582,742067.0
1583,287153.0
1587,204897.0
1589,677836.0
1590,3505568.0
1597,86976.0
1598,576460.0
1603,546848.0
1604,782851.0
1605,15337828.0
1608,1129386.0
1609,2574614.0
1611,98503.0
1612,674482.0
1614,444449.0
1615,630869.0
1616,430164.0
1617,276875.0
1618,543581.0
1623,599214.0
1626,1003963.0
1702,2054601.0
1707,921840.0
1708,539073.0
1709,895778.0
1710,2144414.0
1711,653281.0
1712,1739519.0
1713,43177.0
1714,1958430.0
1717,3717051.0
1718,4070040.0
1720,554694.0
1721,180455.0
1722,1155725.0
1723,464347.0
1725,780056.0
1726,925749.0
1727,151002.0
1730,185955.0
1731,119360.0
1732,49278.0
1733,186373.0
1734,301844.0
1735,235854.0
1736,3844470.0
1737,249440.0
1752,188564.0
1760,127920.0
1762,62932.0
1773,958058.0
1776,109112.0
1783,69897.0
1786,74236.0
1789,314578.0
1795,1591727.0
1802,3556562.0
1805,153.0
1806,305354.0
1808,3221.0
1809,222712.0
1810,415141.0
1817,256062.0
1903,12859.0
1904,3759667.0
1905,1761797.0
1906,238411.0
1907,6686241.0
1909,4059947.0
2002,29296391.0
2006,5382681.0
2007,520546.0
2008,184732.0
2009,262096.0
2010,2052836.0
2012,673517.0
2013,1713193.0
2014,2233729.0
2015,2944477.0
2017,268146.0
2020,423216.0
2022,812477.0
2023,6752249.0
2024,94047.0
2025,71370.0
2027,9092719.0
2028,861024.0
2029,1343529.0
2030,1015781.0
2031,1780383.0
2032,293086.0
2033,55226.0
2034,1112380.0
2038,873875.0
2049,2008012.0
2059,1381226.0
2062,560898.0
2069,1009522.0
2072,865941.0
2101,800199.0
2102,28913.0
2103,3679669.0
2104,1126012.0
2105,8644058.0
2106,3221057.0
2107,123151.0
2108,792482.0
2109,385058.0
2114,130561.0
2115,291328.0
2201,6396110.0
