stock_id,revenue
1101,10178622.0
1102,6798878.0
1103,173129.0
1104,477040.0
1108,384035.0
1109,656183.0
1110,124643.0
1201,1720915.0
1203,490401.0
1210,6397684.0
1213,53900.0
1215,1884932.0
1216,40509558.0
1217,430161.0
1218,831903.0
1219,980279.0
1220,264847.0
1225,847382.0
1227,2474374.0
1229,725137.0
1231,787417.0
1232,1465369.0
1233,164578.0
1234,936282.0
1235,6635.0
1236,122704.0
1702,1404101.0
1737,247573.0
3054,22678.0
1301,15716282.0
1303,21752364.0
1304,4099746.0
1305,1068490.0
1307,528216.0
1308,432139.0
1309,1404282.0
1310,682498.0
1312,1328986.0
1313,4292844.0
1314,1166126.0
1315,240945.0
1321,450073.0
1323,279151.0
1324,88678.0
1325,399921.0
1326,20451507.0
4306,1103473.0
1402,15997860.0
1409,2458078.0
1410,31295.0
1413,90952.0
1414,40033.0
1417,90463.0
1418,6940.0
1419,112340.0
1423,14835.0
1434,2081782.0
1440,1348536.0
1441,125484.0
1444,601444.0
1445,66974.0
1446,28078.0
1447,622904.0
1449,86690.0
1451,669496.0
1452,81921.0
1454,89393.0
1455,523263.0
1457,171135.0
1459,108393.0
1460,555438.0
1463,25016.0
1464,473280.0
1465,25290.0
1466,213118.0
1467,1099563.0
1468,83704.0
1470,35419.0
1473,530119.0
1474,242144.0
1475,9420.0
1476,2733446.0
1477,2220229.0
4414,1692605.0
4426,105752.0
4438,1771757.0
4440,88060.0
1503,1901013.0
1504,3940025.0
1506,60308.0
1513,1087951.0
1514,416869.0
1515,1083857.0
1517,350337.0
1519,613204.0
1526,120977.0
1527,301298.0
1528,248639.0
1529,51559.0
1530,319293.0
1531,126347.0
1532,969679.0
1535,705915.0
1537,614533.0
1538,25752.0
1539,206821.0
1540,21026.0
1541,513506.0
1558,735104.0
1560,439426.0
1583,482880.0
1597,113076.0
2049,2041883.0
2371,2636869.0
3167,216010.0
4526,589161.0
4532,1773305.0
4540,258921.0
4555,154027.0
4562,51717.0
4564,174044.0
4566,259672.0
4572,23195.0
4576,242588.0
6606,67654.0
8222,19513.0
8374,214489.0
8996,135413.0
1603,200574.0
1604,835946.0
1605,8900885.0
1608,559833.0
1609,1613994.0
1611,183152.0
1612,318163.0
1614,694427.0
1615,365987.0
1616,218417.0
1617,235203.0
1618,505642.0
4930,937449.0
5283,828370.0
1708,329276.0
1709,677623.0
1710,1306235.0
1711,591468.0
1712,1457145.0
1713,36624.0
1714,1888300.0
1717,3203507.0
1718,2675847.0
1721,220390.0
1722,919353.0
1723,335847.0
1725,489248.0
1726,669485.0
1727,138401.0
1730,245741.0
1732,52806.0
1735,190362.0
1773,597201.0
1776,100301.0
4720,309166.0
4722,281540.0
4739,532990.0
4755,370494.0
4764,195584.0
4766,1364392.0
4770,224854.0
1707,740937.0
1720,340386.0
1731,93714.0
1733,194017.0
1734,200095.0
1752,145903.0
1760,102966.0
1762,124018.0
1783,26159.0
1786,26917.0
1789,343506.0
1795,1116873.0
3164,25401.0
3705,668823.0
4104,542778.0
4106,173617.0
4108,6977.0
4119,288249.0
4133,44995.0
4142,1898.0
4155,105346.0
4164,306437.0
4169,57124.0
4195,36701.0
4736,520857.0
4737,117052.0
4746,241409.0
6446,46636.0
6472,118509.0
6491,278055.0
6534,68651.0
6589,70491.0
6645,25762.0
6657,678.0
6782,147109.0
1802,3692449.0
1806,299541.0
1809,165601.0
1810,423362.0
1817,212883.0
1903,11790.0
1904,3364103.0
1905,1496446.0
1906,148465.0
1907,6012155.0
1909,3862177.0
2002,24688800.0
2006,3515727.0
2007,376587.0
2008,62950.0
2009,180791.0
2010,1662858.0
2012,668069.0
2013,969747.0
2014,2610889.0
2015,2236686.0
2017,287800.0
2020,427611.0
2022,735681.0
2023,4079373.0
2024,90925.0
2025,69529.0
2027,4721138.0
2028,758568.0
2029,649076.0
2030,907595.0
2031,1010454.0
2032,298767.0
2033,78109.0
2034,942357.0
2038,620794.0
2069,610247.0
2211,687537.0
3004,110750.0
5007,396755.0
9958,700467.0
2101,977260.0
2102,647298.0
2103,1874026.0
2104,1460543.0
2105,8988799.0
2106,2922815.0
2107,226746.0
2108,962783.0
2109,451151.0
2114,130146.0
6582,416832.0
1319,1468402.0
1339,198459.0
1512,154684.0
1521,323713.0
1522,1320186.0
1524,174998.0
1525,104552.0
1533,208813.0
1536,368145.0
1563,436961.0
1568,154499.0
1587,155055.0
2201,8250370.0
2204,3009420.0
2206,3894789.0
2207,23157675.0
2227,2820552.0
2228,234231.0
2231,181683.0
2233,208152.0
2241,58962.0
2247,2962660.0
2497,121271.0
3346,426245.0
4551,666995.0
6605,1345662.0
2302,54383.0
2303,15494823.0
2329,1079272.0
2330,105963468.0
2337,3139283.0
2338,397967.0
2340,487037.0
2342,171177.0
2344,4124163.0
2351,667242.0
2363,12447.0
2369,445881.0
2379,6935184.0
2388,520032.0
2401,666277.0
2408,4906905.0
2434,10193.0
2436,219736.0
2441,1232919.0
2449,2471346.0
2451,957237.0
2454,26692397.0
2458,1465826.0
2481,864343.0
3006,1177988.0
3014,461424.0
3016,304381.0
3034,6743704.0
3035,490642.0
3041,133384.0
3094,17901.0
3150,32009.0
3189,2361708.0
3257,95815.0
3413,973791.0
3443,935954.0
3450,557199.0
3530,226014.0
3532,1043456.0
3545,1213616.0
3583,307322.0
3588,125644.0
3592,1170589.0
3686,6945.0
3711,37325504.0
4919,1097276.0
4952,272342.0
4961,890502.0
4967,607878.0
4968,528972.0
5222,60087.0
5236,220622.0
5269,600122.0
5285,322746.0
5471,460014.0
6202,487632.0
6239,6320817.0
6243,61752.0
6257,1023095.0
6271,911463.0
6515,331729.0
6531,336677.0
6533,30285.0
6552,262023.0
6695,75814.0
6719,345388.0
6756,156231.0
6770,3754614.0
6789,588738.0
6799,51753.0
8016,1258731.0
8028,197146.0
8081,680723.0
8110,466057.0
8131,778782.0
8150,1886592.0
8261,274089.0
8271,655758.0
2301,13117685.0
2305,53917.0
2324,89771191.0
2331,2039352.0
2352,14370287.0
2353,23240567.0
2356,48696190.0
2357,37141186.0
2362,1645621.0
2364,66079.0
2365,126101.0
2376,8099005.0
2377,13840272.0
2380,164829.0
2382,108927559.0
2387,2073762.0
2395,4404376.0
2397,639368.0
2399,187975.0
2405,126733.0
2417,814860.0
2425,470379.0
2465,415684.0
2495,114658.0
3002,76927.0
3005,2355672.0
3013,516127.0
3017,3263265.0
3022,534352.0
3046,226914.0
3057,66770.0
3060,268677.0
3231,78466276.0
3416,152884.0
3494,28372.0
3515,1879657.0
3652,151501.0
3701,622113.0
3706,3837984.0
3712,351008.0
4916,147391.0
4938,103908742.0
5258,254254.0
6117,236612.0
6128,325940.0
6166,795020.0
6206,386346.0
6230,695565.0
6235,145895.0
6277,394441.0
6414,6241571.0
6579,569515.0
6669,15609333.0
8114,623611.0
8163,2031241.0
8210,730654.0
9912,48105.0
2323,765724.0
2349,601933.0
2374,292193.0
2393,1888521.0
2406,809631.0
2409,22897746.0
2426,219065.0
2429,56521.0
2438,26503.0
2466,271980.0
2486,349979.0
2489,1310197.0
2491,21600.0
3008,4612265.0
3019,1509006.0
3024,166455.0
3031,112797.0
3038,329031.0
3049,250816.0
3050,87845.0
3051,214844.0
3059,535340.0
3149,235738.0
3168,226288.0
3356,91457.0
3406,1564023.0
3437,498990.0
3481,23773308.0
3504,338853.0
3535,98640.0
3543,286186.0
3563,150082.0
3576,1137045.0
3591,142162.0
3622,112284.0
4934,185551.0
4942,591374.0
4949,227916.0
4956,123360.0
4960,731309.0
4976,117401.0
5234,358933.0
5244,87302.0
5484,25939.0
6116,1475308.0
6120,1271067.0
6164,54687.0
6168,186880.0
6176,5022393.0
6209,283253.0
6225,2922.0
6226,69398.0
6278,3775631.0
6405,38856.0
6443,445326.0
6477,302834.0
6668,159902.0
6706,203681.0
6742,29230.0
8104,145615.0
8105,552400.0
8215,1250452.0
2314,336710.0
2321,84314.0
2332,1369499.0
2345,4124487.0
2412,16296592.0
2419,898957.0
2424,1211.0
2439,2492807.0
2444,165418.0
2450,2169288.0
2455,216211.0
2485,699170.0
2498,283989.0
3025,61845.0
3027,66508.0
3045,10385701.0
3047,614537.0
3062,409267.0
3138,104261.0
3311,142254.0
3380,3020293.0
3419,186612.0
3447,228555.0
3596,3194146.0
3669,468395.0
3694,909752.0
3704,1731667.0
4904,6275774.0
4906,2184262.0
5388,3015737.0
6136,63110.0
6142,360803.0
6152,296484.0
6216,55854.0
6285,5608431.0
6416,401537.0
6426,79922.0
6442,219764.0
6674,251632.0
8011,94552.0
8045,73330.0
8101,234886.0
1471,146551.0
1582,772978.0
2059,415964.0
2308,25782308.0
2313,5076659.0
2316,460984.0
2327,7009693.0
2328,1785353.0
2355,1221604.0
2367,991354.0
2368,2147302.0
2375,405427.0
2383,2269456.0
2385,8194616.0
2392,8474038.0
2402,426346.0
2413,360045.0
2415,144894.0
2420,232602.0
2421,1213418.0
2428,541506.0
2431,257379.0
2440,282077.0
2457,764787.0
2460,309635.0
2462,442993.0
2467,348974.0
2472,654641.0
2476,402431.0
2478,443893.0
2483,157086.0
2484,233413.0
2492,3359950.0
2493,203482.0
3003,261716.0
3011,107107.0
3015,1511959.0
3021,260761.0
3023,1909058.0
3026,1261953.0
3032,786104.0
3037,7635849.0
3042,957079.0
3044,5086246.0
3058,385459.0
3090,815975.0
3092,204441.0
3229,31697.0
3296,252511.0
3308,30566.0
3321,161549.0
3338,421472.0
3376,1308485.0
3432,4390.0
3501,483410.0
3533,1325522.0
3550,307828.0
3593,69856.0
3605,768042.0
3607,239964.0
3645,178380.0
3653,541245.0
3679,446719.0
4545,151189.0
4915,5747565.0
4989,228326.0
4999,243569.0
5469,3951630.0
6108,714593.0
6115,590031.0
6133,104800.0
