stock_id,revenue
1101,9123490.0
1102,4184371.0
1103,218169.0
1104,538636.0
1108,356169.0
1109,238647.0
1110,228781.0
1201,1529280.0
1203,470623.0
1210,8087375.0
1213,24067.0
1215,2030712.0
1216,47574945.0
1217,313901.0
1218,786116.0
1219,1162280.0
1220,270707.0
1225,1068503.0
1227,1605125.0
1229,789043.0
1231,834848.0
1232,1633429.0
1233,161766.0
1234,777480.0
1235,1746.0
1236,87822.0
1256,179442.0
1301,16129819.0
1303,22080604.0
1304,4165011.0
1305,850423.0
1307,949002.0
1308,532521.0
1309,1445653.0
1310,720506.0
1312,1791123.0
1313,4286677.0
1314,2035647.0
1315,184467.0
1316,249447.0
1319,2508735.0
1321,304849.0
1323,143000.0
1324,62235.0
1325,23183.0
1326,27143490.0
1337,61049.0
1338,387589.0
1339,155805.0
1340,15979.0
1341,187099.0
1342,242393.0
1402,19649054.0
1409,3391760.0
1410,19688.0
1413,178124.0
1414,40915.0
1416,28146.0
1417,16382.0
1418,1312.0
1419,330627.0
1423,11062.0
1432,107937.0
1434,2564073.0
1435,499.0
1436,76186.0
1437,67989.0
1438,0.0
1439,4266.0
1440,1418665.0
1441,108493.0
1442,473261.0
1443,82805.0
1444,583534.0
1445,50509.0
1446,10852.0
1447,1714781.0
1449,232350.0
1451,438156.0
1452,129933.0
1453,124.0
1454,136416.0
1455,641314.0
1456,65210.0
1457,254736.0
1459,121057.0
1460,729701.0
1463,178204.0
1464,1202274.0
1465,15920.0
1466,232850.0
1467,469955.0
1468,69212.0
1470,55157.0
1471,10461.0
1472,272165.0
1473,977784.0
1474,251702.0
1475,146029.0
1476,2633763.0
1477,2969487.0
1503,2920936.0
1504,4435229.0
1506,80734.0
1512,79163.0
1513,2155049.0
1514,679782.0
1515,239627.0
1516,6993.0
1517,163301.0
1519,1176341.0
1521,317037.0
1522,1528704.0
1524,254141.0
1525,82131.0
1526,68759.0
1527,267891.0
1528,186120.0
1529,118552.0
1530,171648.0
1531,114415.0
1532,837571.0
1533,238506.0
1535,793174.0
1536,454999.0
1537,501917.0
1538,11618.0
1539,90103.0
1540,28572.0
1541,186643.0
1558,600591.0
1560,604077.0
1563,637817.0
1568,93426.0
1582,714364.0
1583,270309.0
1587,158653.0
1589,507677.0
1590,2371072.0
1597,89452.0
1598,577925.0
1603,480534.0
1604,669466.0
1605,15431274.0
1608,788860.0
1609,2423121.0
1611,90462.0
1612,596430.0
1614,447107.0
1615,606204.0
1616,404443.0
1617,265802.0
1618,416799.0
1623,526347.0
1626,493367.0
1702,1633026.0
1707,634321.0
1708,534333.0
1709,807127.0
1710,2154946.0
1711,645241.0
1712,1529106.0
1713,31026.0
1714,1609398.0
1717,3018586.0
1718,3620467.0
1720,557805.0
1721,173672.0
1722,1025356.0
1723,628781.0
1725,640053.0
1726,794045.0
1727,169209.0
1730,164978.0
1731,123194.0
1732,53151.0
1733,202650.0
1734,237539.0
1735,205365.0
1736,3454699.0
1737,241915.0
1752,195109.0
1760,243538.0
1762,39377.0
1773,1002007.0
1776,90977.0
1783,39671.0
1786,55060.0
1789,164197.0
1795,966712.0
1802,2957754.0
1805,40839.0
1806,286407.0
1808,1402.0
1809,168873.0
1810,365156.0
1817,158664.0
1903,14463.0
1904,3433187.0
1905,1568240.0
1906,352666.0
1907,5572116.0
1909,3195729.0
2002,28161939.0
2006,4729426.0
2007,537701.0
2008,157095.0
2009,188256.0
2010,1917016.0
2012,655361.0
2013,1599334.0
2014,1853010.0
2015,2389895.0
2017,223441.0
2020,356598.0
2022,720702.0
2023,5639906.0
2024,87335.0
2025,61032.0
2027,8778777.0
2028,749269.0
2029,1350602.0
2030,806261.0
2031,1968406.0
2032,270577.0
2033,63198.0
2034,1297061.0
2038,845083.0
2049,1930542.0
2059,1339536.0
2062,497088.0
2069,773718.0
2072,874101.0
2101,659581.0
2102,29506.0
2103,3381572.0
2104,1476177.0
2105,7335713.0
2106,2666675.0
2107,186064.0
2108,743547.0
2109,414677.0
2114,120847.0
2115,235072.0
2201,5460715.0
2204,2241297.0
2206,4579292.0
2207,21972036.0
2208,841054.0
2211,1439557.0
2227,1156938.0
2228,375813.0
2231,237095.0
2233,303527.0
2236,818145.0
2239,1404151.0
2241,53274.0
2243,32459.0
2247,3661530.0
2248,133960.0
2250,284347.0
2254,62499.0
2258,560437.0
2301,10916888.0
2302,50907.0
2303,18193515.0
2305,60685.0
2308,38089875.0
2312,13337482.0
2313,5200813.0
2314,74543.0
2316,249961.0
2317,551382882.0
2321,56986.0
2323,584602.0
2324,67541242.0
2327,9752950.0
2328,1804241.0
2329,1263238.0
2330,260008796.0
2331,860263.0
2332,1127770.0
2337,1893959.0
2338,537355.0
2340,294620.0
2342,183337.0
2344,6353503.0
2345,12908017.0
2347,28222149.0
2348,228114.0
2349,472907.0
2351,800874.0
2352,15534131.0
2353,17073056.0
2354,9418841.0
2355,1271501.0
2356,51670733.0
2357,45631241.0
2359,393222.0
2360,1971143.0
2362,1192934.0
2363,119575.0
2364,92150.0
2365,65989.0
2367,1456751.0
2368,3860588.0
2369,396033.0
2371,3041720.0
2373,768918.0
2374,502020.0
2375,385616.0
2376,22326218.0
2377,16622598.0
2379,11321090.0
2380,166298.0
2382,150564741.0
2383,7029925.0
2385,7290720.0
2387,1515223.0
2388,619721.0
2390,73298.0
2392,6385852.0
2393,1599809.0
2395,5294935.0
2397,768138.0
2399,156338.0
2401,501629.0
2402,749482.0
2404,3890231.0
2405,149221.0
2406,312179.0
2408,2272734.0
2409,24605664.0
2412,18287078.0
2413,274309.0
2414,2152613.0
2415,142664.0
2417,230172.0
2419,539807.0
2420,173127.0
2421,1293119.0
2423,208172.0
2424,6417.0
2425,436869.0
2426,191468.0
2427,238787.0
2428,521049.0
2429,32439.0
2430,1311989.0
2431,43511.0
2432,203389.0
2433,218942.0
2434,2922.0
2436,257850.0
2438,29884.0
2439,2721996.0
2440,283216.0
2441,1236507.0
2442,14581.0
2444,96822.0
2449,2286169.0
2450,2735010.0
2451,919591.0
2453,493958.0
2454,46171723.0
2455,265548.0
2457,631788.0
2458,1054451.0
2459,351658.0
2460,200224.0
2461,395964.0
2462,275742.0
2464,577653.0
2465,210023.0
2466,50314.0
2467,362558.0
2468,236946.0
2471,65406.0
2472,806150.0
2474,1384150.0
2476,519348.0
2477,100373.0
2478,439727.0
2480,670666.0
2481,944895.0
2482,35401.0
2483,136718.0
2484,179267.0
2485,136561.0
2486,422741.0
2488,161692.0
2489,1529174.0
2491,15838.0
2492,2777229.0
2493,308765.0
2495,91709.0
2496,63726.0
2497,314663.0
2498,183706.0
2501,1168842.0
2504,1433091.0
2505,860.0
2506,171817.0
2509,23061.0
2511,576431.0
2514,1466965.0
2515,1760173.0
2516,834448.0
2520,1320199.0
2524,780097.0
2527,31357.0
2528,266572.0
2530,40805.0
2534,663438.0
2535,1187920.0
2536,332017.0
2537,69567.0
2538,20383.0
2539,806659.0
2540,865727.0
2542,484513.0
2543,633338.0
2545,678111.0
2546,1264264.0
2547,509204.0
2548,5877.0
2597,1971026.0
2601,337602.0
2603,34233366.0
2605,232864.0
2606,978469.0
2607,1400594.0
2608,975618.0
2609,14694473.0
2610,16036848.0
2611,56709.0
2612,366310.0
2613,230259.0
2614,401657.0
2615,10632585.0
2616,688845.0
2617,309238.0
2618,16674983.0
2630,305386.0
2633,4122096.0
2634,2518392.0
2636,1670739.0
2637,978066.0
2642,279108.0
2645,1401798.0
2646,3404856.0
2701,21427.0
2702,110261.0
2704,110528.0
2705,151154.0
2706,29191.0
2707,534311.0
2712,30500.0
2722,37805.0
2723,1463940.0
2727,1887401.0
2731,2331137.0
2739,386136.0
2748,178542.0
2753,703320.0
2762,835512.0
2801,3594555.0
2812,1626913.0
2816,790335.0
