stock_id,revenue
1101,10102468.0
1102,7864622.0
1103,178825.0
1104,580420.0
1108,326691.0
1109,557403.0
1110,134470.0
1201,1907939.0
1203,514516.0
1210,9161168.0
1213,29503.0
1215,2400161.0
1216,47295432.0
1217,512688.0
1218,1023417.0
1219,1321525.0
1220,294528.0
1225,1301087.0
1227,2146094.0
1229,906199.0
1231,987622.0
1232,1798053.0
1233,148964.0
1234,952900.0
1235,3274.0
1236,170333.0
1702,1604189.0
1737,305192.0
3054,3012.0
1301,19936058.0
1303,27970940.0
1304,5657528.0
1305,1560080.0
1307,923832.0
1308,969456.0
1309,1586565.0
1310,1314555.0
1312,1382426.0
1313,5993125.0
1314,2318156.0
1315,212786.0
1321,474542.0
1323,321947.0
1324,73983.0
1325,50686.0
1326,31249506.0
4306,1253875.0
1402,22144589.0
1409,4072380.0
1410,30028.0
1413,219957.0
1414,60543.0
1417,120361.0
1418,427.0
1419,270399.0
1423,10059.0
1434,2957701.0
1440,1727479.0
1441,141393.0
1444,1124306.0
1445,129689.0
1446,20368.0
1447,3157856.0
1449,182939.0
1451,861416.0
1452,135987.0
1454,155473.0
1455,742046.0
1457,309944.0
1459,162430.0
1460,835539.0
1463,43449.0
1464,981694.0
1465,40660.0
1466,228599.0
1467,522042.0
1468,152071.0
1470,70402.0
1473,787362.0
1474,264396.0
1475,104255.0
1476,3899629.0
1477,3718403.0
4414,1778776.0
4426,140625.0
4438,2473638.0
4440,126887.0
4441,931642.0
1503,2353474.0
1504,5228346.0
1506,90144.0
1513,1498362.0
1514,497977.0
1515,342805.0
1517,582796.0
1519,353640.0
1526,188609.0
1527,304470.0
1528,287238.0
1529,25085.0
1530,327831.0
1531,212566.0
1532,1127279.0
1535,720211.0
1537,702257.0
1538,28086.0
1539,232621.0
1540,48710.0
1541,242720.0
1558,431679.0
1560,618058.0
1583,596528.0
1597,147964.0
2049,2781486.0
2371,2301653.0
3167,225273.0
4526,715290.0
4532,1519977.0
4540,329530.0
4555,184869.0
4562,66153.0
4564,152461.0
4566,406815.0
4572,50043.0
4576,286237.0
4583,291708.0
6606,82907.0
8222,41131.0
8374,331442.0
8996,258753.0
1603,214634.0
1604,845180.0
1605,15121399.0
1608,976010.0
1609,2138751.0
1611,126845.0
1612,503497.0
1614,692704.0
1615,263424.0
1616,308203.0
1617,278889.0
1618,103947.0
4930,681833.0
5283,751888.0
1708,681342.0
1709,868527.0
1710,1121107.0
1711,735513.0
1712,2021193.0
1713,44478.0
1714,2338832.0
1717,4010038.0
1718,2952896.0
1721,230167.0
1722,1191512.0
1723,964882.0
1725,632445.0
1726,791287.0
1727,192762.0
1730,204056.0
1732,49203.0
1735,229032.0
1773,900338.0
1776,101105.0
4720,326494.0
4722,378792.0
4739,797698.0
4755,411234.0
4764,227727.0
4766,1882912.0
4770,524897.0
1707,792012.0
1720,462839.0
1731,105362.0
1733,203389.0
1734,193219.0
1752,180890.0
1760,159290.0
1762,130715.0
1783,46993.0
1786,58552.0
1789,290904.0
1795,1043645.0
3164,18103.0
3705,537095.0
4104,562980.0
4106,219580.0
4108,8752.0
4119,49649.0
4133,30430.0
4142,277341.0
4155,84005.0
4164,216226.0
4169,63526.0
4195,33483.0
4736,1206630.0
4737,164715.0
4746,340174.0
4771,198800.0
6446,348489.0
6472,437802.0
6491,457846.0
6534,39920.0
6589,133133.0
6645,55396.0
6657,976.0
6782,198107.0
6794,810.0
6796,36224.0
6838,0.0
6861,142848.0
6885,0.0
1802,3741733.0
1806,235289.0
1809,224533.0
1810,371422.0
1817,220316.0
1903,12111.0
1904,3659438.0
1905,2079953.0
1906,401520.0
1907,6719538.0
1909,3733965.0
6790,776555.0
2002,39157604.0
2006,4827238.0
2007,481612.0
2008,227765.0
2009,270550.0
2010,2053870.0
2012,983848.0
2013,1759432.0
2014,2890631.0
2015,3274243.0
2017,341711.0
2020,476393.0
2022,683525.0
2023,6658142.0
2024,86466.0
2025,51322.0
2027,8854430.0
2028,750409.0
2029,1035691.0
2030,1330411.0
2031,1106608.0
2032,225368.0
2033,51499.0
2034,1667173.0
2038,977276.0
2069,1229673.0
2211,982491.0
3004,181311.0
5007,532636.0
9958,651699.0
2101,659958.0
2102,184842.0
2103,3085654.0
2104,2350298.0
2105,8594207.0
2106,3316596.0
2107,116397.0
2108,732110.0
2109,488521.0
2114,161313.0
6582,119802.0
1319,1859349.0
1339,179434.0
1512,54530.0
1521,398886.0
1522,1508869.0
1524,192039.0
1525,152879.0
1533,370906.0
1536,669456.0
1563,480380.0
1568,153467.0
1587,245881.0
2201,6950053.0
2204,2664866.0
2206,4853029.0
2207,23535769.0
2227,2491666.0
2228,405907.0
2231,294771.0
2233,285558.0
2241,50028.0
2247,3328431.0
2254,66786.0
2497,238981.0
3346,502409.0
4551,797410.0
6605,1599572.0
7736,116596.0
2302,81749.0
2303,24826685.0
2329,1313341.0
2330,186762689.0
2337,3604068.0
2338,670978.0
2340,363382.0
2342,191600.0
2344,7390832.0
2351,985729.0
2363,14579.0
2369,490820.0
2379,9790003.0
2388,585607.0
2401,496831.0
2408,4396393.0
2434,7060.0
2436,192134.0
2441,1262225.0
2449,3196133.0
2451,1024394.0
2454,40890418.0
2458,1076225.0
2481,1113783.0
3006,1254723.0
3014,361455.0
3016,520561.0
3034,6865719.0
3035,1090051.0
3041,213652.0
3094,27352.0
3135,220137.0
