stock_id,revenue
1101,6952639.0
1102,5478165.0
1103,174704.0
1104,367333.0
1108,293423.0
1109,487484.0
1110,110747.0
1201,1785571.0
1203,561578.0
1210,6554870.0
1213,93860.0
1215,1814892.0
1216,37940819.0
1217,592995.0
1218,770210.0
1219,937701.0
1220,244596.0
1225,919990.0
1227,2444037.0
1229,417191.0
1231,699942.0
1232,1439903.0
1233,181031.0
1234,950524.0
1235,8662.0
1236,144395.0
1256,338792.0
1301,18909653.0
1303,26000918.0
1304,5002910.0
1305,1239926.0
1307,928557.0
1308,641144.0
1309,1621952.0
1310,1291990.0
1312,2142768.0
1313,4307176.0
1314,2852638.0
1315,261867.0
1316,53905.0
1319,2046385.0
1321,396012.0
1323,305609.0
1324,97129.0
1325,78331.0
1326,29378142.0
1337,412927.0
1338,679076.0
1339,212425.0
1340,336127.0
1402,19914242.0
1409,3205815.0
1410,42652.0
1413,279375.0
1414,48289.0
1416,45016.0
1417,155933.0
1418,76878.0
1419,115461.0
1423,42314.0
1432,111113.0
1434,3280071.0
1435,2994.0
1436,173748.0
1437,40613.0
1438,6.0
1439,8361.0
1440,1839451.0
1441,140057.0
1442,171348.0
1443,85462.0
1444,1053974.0
1445,133573.0
1446,67796.0
1447,1489509.0
1449,186964.0
1451,701128.0
1452,196598.0
1453,2395.0
1454,165947.0
1455,1245467.0
1456,47962.0
1457,443978.0
1459,284651.0
1460,703043.0
1463,150380.0
1464,665839.0
1465,161344.0
1466,379986.0
1467,642524.0
1468,39312.0
1470,49661.0
1471,112309.0
1472,84199.0
1473,871017.0
1474,293755.0
1475,11829.0
1476,2040438.0
1477,2072747.0
1503,1919985.0
1504,4241176.0
1506,111171.0
1512,175337.0
1513,803307.0
1514,278205.0
1515,635455.0
1516,33265.0
1517,238440.0
1519,354553.0
1521,568609.0
1522,1448903.0
1524,222562.0
1525,86052.0
1526,137872.0
1527,381615.0
1528,453038.0
1529,13280.0
1530,385646.0
1531,156074.0
1532,1305043.0
1533,216663.0
1535,744105.0
1536,575283.0
1537,667072.0
1538,40804.0
1539,214354.0
1540,46829.0
1541,357670.0
1558,683565.0
1560,385852.0
1563,631094.0
1568,307659.0
1582,842227.0
1583,698383.0
1587,113269.0
1589,580408.0
1590,1263722.0
1597,139069.0
1598,332600.0
1603,230432.0
1604,731697.0
1605,13507798.0
1608,613975.0
1609,1574414.0
1611,225785.0
1612,292289.0
1614,490179.0
1615,250842.0
1616,263151.0
1617,307805.0
1618,143725.0
1626,452520.0
1702,1421808.0
1707,768980.0
1708,329443.0
1709,617207.0
1710,2769883.0
1711,757738.0
1712,1469250.0
1713,65138.0
1714,2960437.0
1717,3759190.0
1718,3415708.0
1720,336931.0
1721,299072.0
1722,935167.0
1723,502623.0
1725,1024785.0
1726,679385.0
1727,218578.0
1730,159099.0
1731,139715.0
1732,46928.0
