stock_id,revenue
1101,12349908.0
1102,8115203.0
1103,157879.0
1104,457657.0
1108,377849.0
1109,691591.0
1110,150784.0
1201,1499513.0
1203,579498.0
1210,6971663.0
1213,28674.0
1215,1833883.0
1216,33014880.0
1217,292321.0
1218,653138.0
1219,1144475.0
1220,303764.0
1225,912234.0
1227,4148791.0
1229,920437.0
1231,911649.0
1232,1615860.0
1233,196555.0
1234,918928.0
1235,1571.0
1236,273232.0
1256,293317.0
1301,15648643.0
1303,23946748.0
1304,4568559.0
1305,1233303.0
1307,767780.0
1308,593109.0
1309,1397706.0
1310,915803.0
1312,1645058.0
1313,5711986.0
1314,1760840.0
1315,191026.0
1316,313186.0
1319,1923831.0
1321,440232.0
1323,325715.0
1324,92103.0
1325,65899.0
1326,24389832.0
1337,128450.0
1338,741239.0
1339,254373.0
1340,90249.0
1341,275217.0
1342,183491.0
1402,20227978.0
1409,2670865.0
1410,30107.0
1413,183726.0
1414,68651.0
1416,18678.0
1417,143657.0
1418,5238.0
1419,194686.0
1423,11776.0
1432,96781.0
1434,3044939.0
1435,1347.0
1436,525463.0
1437,42755.0
1438,1.0
1439,11264.0
1440,1857387.0
1441,125551.0
1442,59414.0
1443,74903.0
1444,970164.0
1445,117192.0
1446,90414.0
1447,1174694.0
1449,209856.0
1451,666468.0
1452,160406.0
1453,44034.0
1454,138854.0
1455,806421.0
1456,52492.0
1457,354395.0
1459,233912.0
1460,819126.0
1463,43323.0
1464,1079557.0
1465,49301.0
1466,270698.0
1467,519993.0
1468,86749.0
1470,66628.0
1471,98774.0
1472,33933.0
1473,687386.0
1474,306183.0
1475,3963.0
1476,2743615.0
1477,2134444.0
1503,2358387.0
1504,4370102.0
1506,65938.0
1512,119768.0
1513,1562768.0
1514,570145.0
1515,563308.0
1516,83727.0
1517,296233.0
1519,1605967.0
1521,347517.0
1522,1364551.0
1524,233181.0
1525,96098.0
1526,114536.0
1527,308438.0
1528,403618.0
1529,195437.0
1530,283724.0
1531,222534.0
1532,1235183.0
1533,226307.0
1535,924870.0
1536,428372.0
1537,685401.0
1538,34906.0
1539,175847.0
1540,50844.0
1541,258998.0
1558,466060.0
1560,390317.0
1563,361023.0
1568,207760.0
