stock_id,date,open,high,low,close,volume
2303,2020-03-02,14.95,15.45,14.95,15.25,99628541
2303,2020-03-03,15.55,15.75,15.35,15.5,88570177
2303,2020-03-04,15.5,16.0,15.5,15.8,85641276
2303,2020-03-05,16.0,16.05,15.7,15.7,59085885
2303,2020-03-06,15.55,15.6,15.4,15.45,72732487
2303,2020-03-09,15.15,15.15,14.95,15.05,82969389
2303,2020-03-10,14.95,15.25,14.8,14.95,82904523
2303,2020-03-11,15.0,15.05,14.8,14.8,55553147
2303,2020-03-12,14.6,14.65,13.85,14.35,138258958
2303,2020-03-13,13.7,14.3,13.65,14.05,211904177
2303,2020-03-16,14.0,14.1,13.75,13.9,81036386
2303,2020-03-17,13.75,14.0,13.65,13.75,147402414
2303,2020-03-18,13.8,14.0,13.75,13.8,90628139
2303,2020-03-19,13.75,13.8,13.1,13.7,176799652
2303,2020-03-20,13.8,14.4,13.8,13.85,158070287
2303,2020-03-23,13.55,13.85,13.5,13.75,59406609
2303,2020-03-24,14.05,14.15,13.8,13.85,114641252
2303,2020-03-25,14.05,14.35,13.95,14.1,187932889
2303,2020-03-26,14.15,14.2,13.95,14.1,74645046
2303,2020-03-27,14.35,14.35,13.9,14.0,59235321
2303,2020-03-30,13.85,13.95,13.75,13.95,38765524
2303,2020-03-31,14.35,14.35,13.65,13.65,79000889
