stock_id,date,open,high,low,close,volume
2383,2018-06-01,80.2,84.8,80.1,84.4,5268840
2383,2018-06-04,85.1,85.6,84.5,84.8,2783918
2383,2018-06-05,85.9,88.8,85.3,87.1,3973700
2383,2018-06-06,87.1,89.5,87.1,87.9,3274473
2383,2018-06-07,88.3,88.6,86.5,87.0,1243096
2383,2018-06-08,87.8,91.2,87.8,88.6,4152795
2383,2018-06-11,89.1,90.6,87.3,89.2,1433696
2383,2018-06-12,88.8,90.2,87.6,87.6,1261584
2383,2018-06-13,87.6,89.7,87.3,88.5,1179383
2383,2018-06-14,87.8,89.4,87.4,87.5,1397472
2383,2018-06-15,87.5,87.8,84.5,84.5,5219686
2383,2018-06-19,84.0,86.0,83.8,84.1,1851914
2383,2018-06-20,84.5,84.6,81.0,81.0,1605800
2383,2018-06-21,82.3,82.6,81.5,81.5,711459
2383,2018-06-22,81.2,81.8,78.6,78.8,1307528
2383,2018-06-25,79.5,80.3,78.2,78.3,986329
2383,2018-06-26,78.2,80.9,78.0,79.4,903610
2383,2018-06-27,79.5,80.0,78.1,78.1,889947
2383,2018-06-28,78.2,79.3,77.3,77.8,892751
2383,2018-06-29,78.2,80.2,78.2,79.8,1526616
