stock_id,date,open,high,low,close,volume
2383,2024-03-01,498.0,510.0,488.0,494.0,8694750
2383,2024-03-04,500.0,502.0,482.0,487.0,7611784
2383,2024-03-05,494.0,509.0,489.0,498.5,7638570
2383,2024-03-06,495.0,525.0,494.0,514.0,6269798
2383,2024-03-07,524.0,538.0,514.0,522.0,11102086
2383,2024-03-08,536.0,536.0,490.0,490.0,9651029
2383,2024-03-11,488.0,501.0,486.5,496.0,5410393
2383,2024-03-12,490.0,498.0,450.0,450.0,16682754
2383,2024-03-13,444.0,449.0,405.0,405.0,21546926
2383,2024-03-14,404.0,410.0,390.0,394.0,19691935
2383,2024-03-15,399.0,416.5,396.0,414.0,17228995
2383,2024-03-18,416.0,418.0,402.0,412.0,9080125
2383,2024-03-19,413.5,424.5,407.0,418.0,12151290
2383,2024-03-20,423.5,423.5,406.0,406.0,8834937
2383,2024-03-21,412.5,435.0,407.5,420.5,10793298
2383,2024-03-22,440.0,440.0,426.5,427.5,9095051
2383,2024-03-25,427.5,430.5,420.5,420.5,3547474
2383,2024-03-26,423.0,429.0,407.0,409.0,4462522
2383,2024-03-27,415.0,418.0,409.0,415.0,2893948
2383,2024-03-28,419.0,424.5,402.5,403.0,7072331
2383,2024-03-29,403.0,407.5,400.0,403.5,4330765
