stock_id,date,open,high,low,close,volume
2013,2022-07-01,55.3,55.3,53.3,53.3,438896
2013,2022-07-04,53.8,54.0,53.0,53.2,213838
2013,2022-07-05,54.4,54.8,52.8,54.0,171732
2013,2022-07-06,53.8,53.9,52.1,52.3,393293
2013,2022-07-07,52.3,52.8,50.9,52.7,296000
2013,2022-07-08,53.2,54.6,53.2,53.7,272698
2013,2022-07-11,53.7,53.8,52.8,53.7,134081
2013,2022-07-12,52.9,53.0,51.4,51.7,340529
2013,2022-07-13,52.6,53.6,52.6,52.6,194426
2013,2022-07-14,52.6,53.2,52.2,53.1,155310
2013,2022-07-15,53.5,53.6,52.9,53.1,192867
2013,2022-07-18,53.4,53.8,52.9,53.5,230485
2013,2022-07-19,53.5,54.4,53.5,54.0,240108
2013,2022-07-20,55.0,55.0,53.6,53.6,409514
2013,2022-07-21,52.0,52.4,51.6,52.2,250535
2013,2022-07-22,52.4,52.4,51.8,52.0,197395
2013,2022-07-25,52.0,53.4,52.0,53.1,190048
2013,2022-07-26,53.1,53.3,52.1,52.3,152524
2013,2022-07-27,52.4,52.7,51.6,52.3,152032
2013,2022-07-28,52.3,52.9,52.1,52.1,114476
2013,2022-07-29,52.8,52.8,52.2,52.4,82762
