stock_id,date,inst_net,trust_net,foreign_net
2317,2026-07-21,26966203.0,2099832.0,22635286.0
2884,2026-07-21,26210132.0,2710114.0,22050561.0
2002,2026-07-21,19933004.0,-46000.0,19355221.0
2812,2026-07-21,18034924.0,0.0,18115924.0
2618,2026-07-21,16762729.0,-3504142.0,19824202.0
2634,2026-07-21,16226566.0,-5000.0,14423408.0
2885,2026-07-21,15794086.0,-5553385.0,23763184.0
2615,2026-07-21,14431569.0,131758.0,13922398.0
2801,2026-07-21,13686853.0,12929000.0,965853.0
1402,2026-07-21,12820552.0,19954.0,12926429.0
2609,2026-07-21,12710615.0,-590.0,12481902.0
00940,2026-07-21,11841865.0,0.0,1928000.0
3576,2026-07-21,11723712.0,0.0,11742712.0
2324,2026-07-21,11600316.0,113231.0,10348772.0
2883,2026-07-21,11110183.0,3125160.0,7286913.0
2882,2026-07-21,10640583.0,-1619366.0,12384602.0
5880,2026-07-21,10240053.0,25000.0,10027726.0
2603,2026-07-21,9602516.0,-1359994.0,10551368.0
2610,2026-07-21,9133177.0,2727000.0,6223978.0
1314,2026-07-21,8572496.0,0.0,8491941.0
3045,2026-07-21,8498114.0,-2373001.0,10647424.0
2412,2026-07-21,8080887.0,-233633.0,8347560.0
2356,2026-07-21,7960668.0,-4141725.0,11432087.0
2382,2026-07-21,7732448.0,969697.0,5936494.0
2353,2026-07-21,7500041.0,-3509910.0,10215105.0
3231,2026-07-21,7240655.0,-1713815.0,8143909.0
1101,2026-07-21,7191840.0,-32000.0,7359585.0
00918,2026-07-21,7173150.0,0.0,4402235.0
2891,2026-07-21,6748205.0,-1412884.0,7090012.0
2886,2026-07-21,6675074.0,7391549.0,-3030954.0
2892,2026-07-21,6617042.0,8637313.0,-2391577.0
2312,2026-07-21,6514715.0,0.0,6020978.0
2330,2026-07-21,6163070.0,973707.0,4975729.0
5876,2026-07-21,6094911.0,-1953000.0,7655027.0
8112,2026-07-21,5922059.0,-171000.0,5777380.0
009816,2026-07-21,5867660.0,0.0,33892892.0
1810,2026-07-21,5820457.0,0.0,5735121.0
00882,2026-07-21,5735471.0,0.0,-2000.0
2646,2026-07-21,5511740.0,0.0,5462835.0
1102,2026-07-21,5461475.0,-4753.0,4897884.0
5871,2026-07-21,5342112.0,2785000.0,2556120.0
3706,2026-07-21,5139028.0,1392000.0,3419086.0
2890,2026-07-21,4809036.0,11795360.0,-7225992.0
2027,2026-07-21,4625347.0,149000.0,4102195.0
069997,2026-07-21,4243000.0,0.0,12000.0
074995,2026-07-21,4135000.0,0.0,0.0
075744,2026-07-21,4099000.0,0.0,0.0
070516,2026-07-21,4012000.0,0.0,0.0
009824,2026-07-21,3943837.0,0.0,10.0
071215,2026-07-21,3930000.0,0.0,0.0
065423,2026-07-21,3830000.0,0.0,2000.0
2880,2026-07-21,3640952.0,8414000.0,-7097622.0
4904,2026-07-21,3623298.0,-1922091.0,5125255.0
073674,2026-07-21,3607000.0,0.0,0.0
2881,2026-07-21,3420976.0,2065182.0,1636773.0
067986,2026-07-21,3327000.0,0.0,0.0
071931,2026-07-21,3308000.0,0.0,0.0
2208,2026-07-21,3277200.0,0.0,3299200.0
00900,2026-07-21,3062984.0,0.0,1414000.0
1605,2026-07-21,3001252.0,-14366.0,2692886.0
075754,2026-07-21,2994000.0,0.0,0.0
2867,2026-07-21,2966000.0,0.0,3311000.0
2897,2026-07-21,2956692.0,0.0,2994692.0
4938,2026-07-21,2928969.0,-2165000.0,4772587.0
074404,2026-07-21,2877000.0,0.0,0.0
070331,2026-07-21,2804000.0,0.0,0.0
1312,2026-07-21,2734061.0,0.0,2705801.0
2606,2026-07-21,2710968.0,-727000.0,3426170.0
2377,2026-07-21,2664798.0,680000.0,1483329.0
009821,2026-07-21,2624703.0,0.0,-29000.0
4763,2026-07-21,2620110.0,10000.0,2111282.0
2357,2026-07-21,2597098.0,-487064.0,2890016.0
00878,2026-07-21,2558059.0,0.0,2754715.0
2371,2026-07-21,2510005.0,-16000.0,2547341.0
2889,2026-07-21,2430000.0,0.0,2471000.0
071068,2026-07-21,2430000.0,0.0,0.0
069133,2026-07-21,2429000.0,0.0,0.0
1718,2026-07-21,2420150.0,1441000.0,789150.0
065609,2026-07-21,2400000.0,0.0,1000.0
3026,2026-07-21,2384299.0,321000.0,2107684.0
072004,2026-07-21,2314000.0,0.0,0.0
070309,2026-07-21,2188000.0,0.0,0.0
067394,2026-07-21,2170000.0,0.0,0.0
2630,2026-07-21,2141822.0,0.0,2008000.0
2347,2026-07-21,2121246.0,-2239000.0,4173091.0
8422,2026-07-21,2052251.0,0.0,2084335.0
00713,2026-07-21,2004961.0,0.0,341915.0
072351,2026-07-21,2002000.0,0.0,0.0
071815,2026-07-21,1985000.0,0.0,0.0
070099,2026-07-21,1966000.0,0.0,0.0
2006,2026-07-21,1915117.0,-39000.0,1961117.0
071587,2026-07-21,1886000.0,0.0,0.0
2836,2026-07-21,1805100.0,0.0,1830100.0
2633,2026-07-21,1791366.0,68000.0,1763395.0
2915,2026-07-21,1782458.0,0.0,1782503.0
9933,2026-07-21,1778818.0,-9400.0,1834352.0
073522,2026-07-21,1757000.0,0.0,0.0
2385,2026-07-21,1746331.0,-1094443.0,2756035.0
071405,2026-07-21,1698000.0,0.0,0.0
072757,2026-07-21,1693000.0,0.0,0.0
074640,2026-07-21,1671000.0,0.0,0.0
9907,2026-07-21,1628497.0,-1478000.0,3129000.0
6505,2026-07-21,1624262.0,0.0,1556110.0
070962,2026-07-21,1615000.0,0.0,0.0
073125,2026-07-21,1615000.0,0.0,0.0
066208,2026-07-21,1599000.0,0.0,0.0
00939,2026-07-21,1588999.0,0.0,410900.0
070745,2026-07-21,1560000.0,0.0,0.0
2301,2026-07-21,1552238.0,79049.0,855483.0
075284,2026-07-21,1542000.0,0.0,0.0
074697,2026-07-21,1535000.0,0.0,0.0
1434,2026-07-21,1519198.0,0.0,1536450.0
070769,2026-07-21,1502000.0,0.0,0.0
075539,2026-07-21,1482000.0,0.0,0.0
070051,2026-07-21,1471000.0,0.0,0.0
2515,2026-07-21,1439820.0,0.0,1403000.0
067803,2026-07-21,1439000.0,0.0,0.0
00712,2026-07-21,1438421.0,0.0,-110000.0
9105,2026-07-21,1401820.0,0.0,677000.0
9945,2026-07-21,1355083.0,0.0,1382822.0
066351,2026-07-21,1349000.0,0.0,0.0
052120,2026-07-21,1341000.0,0.0,0.0
2912,2026-07-21,1336887.0,1159000.0,187312.0
3037,2026-07-21,1331025.0,573000.0,951249.0
2313,2026-07-21,1324430.0,26000.0,1037139.0
072931,2026-07-21,1311000.0,0.0,0.0
6525,2026-07-21,1305926.0,33000.0,1285588.0
9939,2026-07-21,1303135.0,222000.0,1067990.0
074307,2026-07-21,1282000.0,0.0,0.0
075606,2026-07-21,1277000.0,0.0,0.0
068197,2026-07-21,1240000.0,0.0,0.0
6176,2026-07-21,1228252.0,3000.0,1100794.0
075805,2026-07-21,1214000.0,0.0,0.0
058224,2026-07-21,1198000.0,0.0,0.0
071412,2026-07-21,1193000.0,0.0,0.0
069926,2026-07-21,1187000.0,0.0,0.0
5388,2026-07-21,1179172.0,0.0,1077000.0
