stock_id,date,inst_net,trust_net,foreign_net
050315,2026-07-20,565000.0,0.0,0.0
073536,2026-07-20,565000.0,0.0,0.0
075827,2026-07-20,562000.0,0.0,0.0
073270,2026-07-20,561000.0,0.0,0.0
075538,2026-07-20,560000.0,0.0,0.0
066020,2026-07-20,559000.0,0.0,0.0
071009,2026-07-20,557000.0,0.0,0.0
1709,2026-07-20,553809.0,0.0,505960.0
009818,2026-07-20,551327.0,0.0,67000.0
3717,2026-07-20,549489.0,0.0,477709.0
073516,2026-07-20,549000.0,0.0,0.0
069269,2026-07-20,548000.0,0.0,0.0
070677,2026-07-20,545000.0,0.0,0.0
072680,2026-07-20,544000.0,0.0,0.0
6271,2026-07-20,543429.0,0.0,639127.0
6155,2026-07-20,543023.0,43000.0,510167.0
060426,2026-07-20,539000.0,0.0,0.0
3701,2026-07-20,535190.0,0.0,522000.0
069132,2026-07-20,535000.0,0.0,0.0
074422,2026-07-20,533000.0,0.0,0.0
070320,2026-07-20,533000.0,0.0,0.0
070291,2026-07-20,532000.0,0.0,0.0
062899,2026-07-20,531000.0,0.0,0.0
00757,2026-07-20,528637.0,0.0,7068.0
057794,2026-07-20,527000.0,0.0,0.0
072756,2026-07-20,527000.0,0.0,0.0
040650,2026-07-20,526000.0,0.0,0.0
6191,2026-07-20,525563.0,1529000.0,-991747.0
069282,2026-07-20,523000.0,0.0,0.0
074224,2026-07-20,522000.0,0.0,0.0
068630,2026-07-20,520000.0,0.0,0.0
068092,2026-07-20,519000.0,0.0,0.0
070272,2026-07-20,519000.0,0.0,0.0
072934,2026-07-20,519000.0,0.0,0.0
058815,2026-07-20,516000.0,0.0,0.0
070470,2026-07-20,515000.0,0.0,0.0
068979,2026-07-20,514000.0,0.0,0.0
062385,2026-07-20,512000.0,0.0,0.0
073140,2026-07-20,509000.0,0.0,0.0
066279,2026-07-20,506000.0,0.0,0.0
058641,2026-07-20,503000.0,0.0,0.0
057804,2026-07-20,502000.0,0.0,0.0
071459,2026-07-20,501000.0,0.0,0.0
067721,2026-07-20,501000.0,0.0,0.0
070962,2026-07-20,501000.0,0.0,0.0
069438,2026-07-20,501000.0,0.0,0.0
065037,2026-07-20,501000.0,0.0,0.0
067043,2026-07-20,500000.0,0.0,0.0
070313,2026-07-20,500000.0,0.0,0.0
035747,2026-07-20,500000.0,0.0,0.0
048185,2026-07-20,500000.0,0.0,0.0
055497,2026-07-20,500000.0,0.0,0.0
075503,2026-07-20,499000.0,0.0,0.0
072917,2026-07-20,499000.0,0.0,0.0
037049,2026-07-20,499000.0,0.0,0.0
062484,2026-07-20,499000.0,0.0,0.0
059646,2026-07-20,499000.0,0.0,0.0
069547,2026-07-20,499000.0,0.0,0.0
075715,2026-07-20,499000.0,0.0,0.0
069219,2026-07-20,499000.0,0.0,0.0
058275,2026-07-20,499000.0,0.0,0.0
074683,2026-07-20,499000.0,0.0,0.0
038992,2026-07-20,498000.0,0.0,0.0
068249,2026-07-20,497000.0,0.0,0.0
073604,2026-07-20,497000.0,0.0,0.0
072475,2026-07-20,496000.0,0.0,0.0
067533,2026-07-20,495000.0,0.0,0.0
2363,2026-07-20,492859.0,16000.0,522836.0
061045,2026-07-20,492000.0,0.0,0.0
4956,2026-07-20,491459.0,-10000.0,484700.0
067627,2026-07-20,491000.0,0.0,0.0
067221,2026-07-20,490000.0,0.0,0.0
073106,2026-07-20,490000.0,0.0,0.0
062819,2026-07-20,490000.0,0.0,0.0
066730,2026-07-20,490000.0,0.0,0.0
065264,2026-07-20,489000.0,0.0,0.0
059663,2026-07-20,489000.0,0.0,0.0
070999,2026-07-20,489000.0,0.0,0.0
071519,2026-07-20,487000.0,0.0,0.0
065005,2026-07-20,487000.0,0.0,0.0
064681,2026-07-20,486000.0,0.0,0.0
063485,2026-07-20,484000.0,0.0,0.0
073255,2026-07-20,484000.0,0.0,0.0
2820,2026-07-20,481019.0,0.0,421019.0
068030,2026-07-20,479000.0,0.0,0.0
00894,2026-07-20,478255.0,0.0,493350.0
067639,2026-07-20,478000.0,0.0,0.0
070466,2026-07-20,477000.0,0.0,0.0
064042,2026-07-20,477000.0,0.0,0.0
039445,2026-07-20,477000.0,0.0,0.0
074804,2026-07-20,476000.0,0.0,0.0
073734,2026-07-20,474000.0,0.0,0.0
069109,2026-07-20,474000.0,0.0,0.0
061605,2026-07-20,474000.0,0.0,0.0
1528,2026-07-20,473757.0,-16000.0,471445.0
2357,2026-07-20,470167.0,-344513.0,462152.0
070771,2026-07-20,470000.0,0.0,0.0
071757,2026-07-20,469000.0,0.0,0.0
072408,2026-07-20,468000.0,0.0,0.0
063712,2026-07-20,467000.0,0.0,0.0
062922,2026-07-20,467000.0,0.0,0.0
064378,2026-07-20,467000.0,0.0,0.0
074798,2026-07-20,466000.0,0.0,0.0
066183,2026-07-20,465000.0,0.0,0.0
4967,2026-07-20,463003.0,2000.0,483478.0
068140,2026-07-20,463000.0,0.0,0.0
050074,2026-07-20,460000.0,0.0,0.0
3149,2026-07-20,458829.0,0.0,452412.0
070465,2026-07-20,458000.0,0.0,0.0
8261,2026-07-20,455516.0,55000.0,486030.0
00692,2026-07-20,452334.0,0.0,-20231.0
057511,2026-07-20,452000.0,0.0,0.0
064460,2026-07-20,452000.0,0.0,0.0
6531,2026-07-20,451555.0,4071.0,551187.0
070106,2026-07-20,450000.0,0.0,0.0
075745,2026-07-20,450000.0,0.0,0.0
062736,2026-07-20,450000.0,0.0,0.0
00936,2026-07-20,447275.0,0.0,259000.0
064316,2026-07-20,447000.0,0.0,0.0
064127,2026-07-20,447000.0,0.0,0.0
070961,2026-07-20,446000.0,0.0,0.0
056152,2026-07-20,445000.0,0.0,0.0
069111,2026-07-20,442000.0,0.0,0.0
3703,2026-07-20,439053.0,-1000.0,409053.0
073727,2026-07-20,439000.0,0.0,0.0
069540,2026-07-20,435000.0,0.0,0.0
062689,2026-07-20,434000.0,0.0,0.0
072684,2026-07-20,434000.0,0.0,0.0
071254,2026-07-20,431000.0,0.0,0.0
071994,2026-07-20,431000.0,0.0,0.0
059306,2026-07-20,430000.0,0.0,0.0
1721,2026-07-20,429100.0,0.0,430100.0
073915,2026-07-20,429000.0,0.0,0.0
3535,2026-07-20,426011.0,0.0,425112.0
056675,2026-07-20,424000.0,0.0,0.0
064910,2026-07-20,424000.0,0.0,0.0
060432,2026-07-20,423000.0,0.0,0.0
3016,2026-07-20,419128.0,0.0,481835.0
068993,2026-07-20,419000.0,0.0,0.0
062858,2026-07-20,419000.0,0.0,0.0
073556,2026-07-20,419000.0,0.0,0.0
073938,2026-07-20,419000.0,0.0,0.0
2530,2026-07-20,417093.0,434000.0,-60907.0
067086,2026-07-20,416000.0,0.0,0.0
055485,2026-07-20,415000.0,0.0,0.0
065314,2026-07-20,415000.0,0.0,0.0
3605,2026-07-20,414119.0,0.0,633769.0
067061,2026-07-20,414000.0,0.0,0.0
071185,2026-07-20,414000.0,0.0,0.0
00960,2026-07-20,413465.0,0.0,-1000.0
069393,2026-07-20,412000.0,0.0,0.0
069600,2026-07-20,411000.0,0.0,0.0
062629,2026-07-20,411000.0,0.0,0.0
