stock_id,date,open,high,low,close,volume
2330,2017-01-03,181.5,183.5,181.0,183.0,23550783
2330,2017-01-04,183.0,184.0,181.5,183.0,24482374
2330,2017-01-05,182.0,183.5,181.5,183.5,21373561
2330,2017-01-06,184.0,184.5,183.5,184.0,23120808
2330,2017-01-09,184.0,185.0,183.0,184.0,18583788
2330,2017-01-10,184.5,185.5,183.5,184.0,20691305
2330,2017-01-11,185.0,185.0,181.5,182.0,29747168
2330,2017-01-12,182.5,185.5,182.5,184.5,48599502
2330,2017-01-13,180.5,182.5,180.5,181.5,53089358
2330,2017-01-16,180.0,180.5,179.0,179.5,30878049
2330,2017-01-17,180.5,181.0,179.5,181.0,13207419
2330,2017-01-18,180.5,181.0,179.5,181.0,23810637
2330,2017-01-19,179.5,181.0,179.5,180.5,25935613
2330,2017-01-20,181.0,181.5,180.5,181.0,42317086
2330,2017-01-23,182.5,185.0,182.5,185.0,58299156
2330,2017-01-24,185.0,186.5,184.5,185.5,72014239
