stock_id,date,open,high,low,close,volume
2330,2022-03-01,599.0,610.0,599.0,604.0,70303880
2330,2022-03-02,601.0,605.0,600.0,601.0,42428151
2330,2022-03-03,603.0,607.0,601.0,602.0,37103932
2330,2022-03-04,595.0,597.0,592.0,595.0,65235167
2330,2022-03-07,580.0,581.0,575.0,576.0,97167600
2330,2022-03-08,561.0,570.0,561.0,563.0,88371413
2330,2022-03-09,567.0,573.0,567.0,568.0,57512412
2330,2022-03-10,585.0,589.0,582.0,587.0,49092145
2330,2022-03-11,581.0,582.0,574.0,575.0,42981381
2330,2022-03-14,574.0,577.0,572.0,572.0,38562552
2330,2022-03-15,562.0,563.0,558.0,558.0,84338792
2330,2022-03-16,564.0,565.0,555.0,558.0,50764807
2330,2022-03-17,578.0,583.0,575.0,582.0,65820899
2330,2022-03-18,582.0,582.0,576.0,581.0,49583448
2330,2022-03-21,583.0,589.0,583.0,586.0,22800165
2330,2022-03-22,577.0,586.0,577.0,583.0,23421124
2330,2022-03-23,590.0,590.0,586.0,590.0,27475008
2330,2022-03-24,587.0,592.0,585.0,591.0,20769676
2330,2022-03-25,597.0,598.0,595.0,598.0,26794684
2330,2022-03-28,581.0,586.0,580.0,584.0,27954730
2330,2022-03-29,586.0,589.0,584.0,589.0,15742359
2330,2022-03-30,599.0,600.0,597.0,600.0,43256548
2330,2022-03-31,602.0,602.0,594.0,597.0,25130417
