stock_id,date,open,high,low,close,volume
2330,2023-05-02,500.0,502.0,496.5,501.0,17142380
2330,2023-05-03,496.0,498.0,495.0,496.0,12694698
2330,2023-05-04,497.0,499.5,496.0,498.0,13699933
2330,2023-05-05,500.0,502.0,498.5,500.0,7898012
2330,2023-05-08,509.0,509.0,502.0,504.0,11737287
2330,2023-05-09,507.0,510.0,505.0,510.0,18762778
2330,2023-05-10,508.0,508.0,500.0,503.0,19385820
2330,2023-05-11,506.0,506.0,498.5,499.0,13775130
2330,2023-05-12,496.0,500.0,495.0,496.0,20746928
2330,2023-05-15,497.0,499.5,494.5,495.5,15548031
2330,2023-05-16,503.0,508.0,500.0,505.0,24052785
2330,2023-05-17,508.0,521.0,506.0,519.0,44352410
2330,2023-05-18,533.0,536.0,526.0,530.0,46107848
2330,2023-05-19,535.0,535.0,529.0,532.0,34742592
2330,2023-05-22,532.0,533.0,529.0,531.0,19037508
2330,2023-05-23,530.0,531.0,525.0,530.0,20126817
2330,2023-05-24,527.0,528.0,524.0,525.0,22621221
2330,2023-05-25,542.0,545.0,537.0,543.0,68360924
2330,2023-05-26,568.0,568.0,563.0,566.0,104924623
2330,2023-05-29,574.0,574.0,564.0,568.0,58813792
2330,2023-05-30,566.0,568.0,563.0,566.0,47490594
2330,2023-05-31,560.0,562.0,551.0,558.0,90675529
