stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2024-05-02,5.28,12.22,1.55
2891,2024-05-03,5.18,12.46,1.58
2891,2024-05-06,4.99,12.94,1.64
2891,2024-05-07,5.0,12.9,1.64
2891,2024-05-08,4.95,13.05,1.66
2891,2024-05-09,4.99,12.94,1.64
2891,2024-05-10,4.81,13.42,1.71
2891,2024-05-13,4.93,13.08,1.66
2891,2024-05-14,4.99,12.92,1.64
2891,2024-05-15,4.88,13.23,1.68
2891,2024-05-16,4.8,13.44,1.71
2891,2024-05-17,4.72,13.66,1.74
2891,2024-05-20,4.67,13.82,1.76
2891,2024-05-21,4.77,13.53,1.72
2891,2024-05-22,4.75,13.58,1.73
2891,2024-05-23,4.74,13.62,1.73
2891,2024-05-24,4.86,11.65,1.59
2891,2024-05-27,4.79,11.81,1.61
2891,2024-05-28,4.9,11.56,1.57
2891,2024-05-29,4.99,11.34,1.54
2891,2024-05-30,5.1,11.1,1.51
2891,2024-05-31,5.08,11.13,1.52
