stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2019-11-01,4.71,12.28,1.17
2891,2019-11-04,4.66,12.4,1.18
2891,2019-11-05,4.65,12.43,1.19
2891,2019-11-06,4.6,12.57,1.2
2891,2019-11-07,4.61,12.54,1.2
2891,2019-11-08,4.58,12.63,1.2
2891,2019-11-11,4.63,12.49,1.19
2891,2019-11-12,4.57,12.66,1.21
2891,2019-11-13,4.49,12.86,1.23
2891,2019-11-14,4.51,12.8,1.22
2891,2019-11-15,4.51,12.8,1.22
2891,2019-11-18,4.49,12.86,1.23
2891,2019-11-19,4.49,12.86,1.23
2891,2019-11-20,4.51,12.8,1.22
2891,2019-11-21,4.55,12.72,1.21
2891,2019-11-22,4.55,12.72,1.21
2891,2019-11-25,4.57,12.66,1.21
2891,2019-11-26,4.52,12.77,1.22
2891,2019-11-27,4.49,12.86,1.23
2891,2019-11-28,4.56,10.21,1.17
2891,2019-11-29,4.58,10.16,1.16
