stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2022-12-01,5.53,11.3,1.37
2891,2022-12-02,5.56,11.25,1.36
2891,2022-12-05,5.49,11.38,1.38
2891,2022-12-06,5.58,11.2,1.36
2891,2022-12-07,5.42,11.53,1.4
2891,2022-12-08,5.48,11.4,1.38
2891,2022-12-09,5.51,11.35,1.38
2891,2022-12-12,5.46,11.45,1.39
2891,2022-12-13,5.51,11.35,1.38
2891,2022-12-14,5.46,11.45,1.39
2891,2022-12-15,5.49,11.38,1.38
2891,2022-12-16,5.62,11.13,1.35
2891,2022-12-19,5.67,11.03,1.34
2891,2022-12-20,5.71,10.95,1.33
2891,2022-12-21,5.76,10.85,1.32
2891,2022-12-22,5.64,11.08,1.34
2891,2022-12-23,5.71,10.95,1.33
2891,2022-12-26,5.66,11.05,1.34
2891,2022-12-27,5.62,11.13,1.35
2891,2022-12-28,5.64,11.08,1.34
2891,2022-12-29,5.71,10.95,1.33
2891,2022-12-30,5.66,11.05,1.34
