stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2020-06-01,4.99,9.11,1.17
2891,2020-06-02,4.93,9.23,1.19
2891,2020-06-03,4.82,9.43,1.21
2891,2020-06-04,4.84,9.39,1.21
2891,2020-06-05,4.81,9.45,1.22
2891,2020-06-08,4.76,9.55,1.23
2891,2020-06-09,4.75,9.57,1.23
2891,2020-06-10,4.74,9.59,1.23
2891,2020-06-11,4.84,9.39,1.21
2891,2020-06-12,4.95,9.18,1.18
2891,2020-06-15,4.98,9.14,1.18
2891,2020-06-16,4.91,9.25,1.19
2891,2020-06-17,4.87,9.34,1.2
2891,2020-06-18,4.93,9.23,1.19
2891,2020-06-19,4.98,9.14,1.18
2891,2020-06-22,4.93,9.23,1.19
2891,2020-06-23,4.9,9.27,1.19
2891,2020-06-24,4.94,9.2,1.18
2891,2020-06-29,4.94,9.2,1.18
2891,2020-06-30,4.91,9.25,1.19
