stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2026-04-01,4.28,13.43,2.09
2891,2026-04-02,4.22,13.63,2.12
2891,2026-04-07,4.12,13.95,2.17
2891,2026-04-08,4.07,14.13,2.2
2891,2026-04-09,4.2,13.7,2.13
2891,2026-04-10,4.26,13.5,2.1
2891,2026-04-13,4.32,13.33,2.07
2891,2026-04-14,4.33,13.28,2.07
2891,2026-04-15,4.36,13.2,2.06
2891,2026-04-16,4.31,13.35,2.08
2891,2026-04-17,4.33,13.28,2.07
2891,2026-04-20,4.33,13.28,2.07
2891,2026-04-21,4.34,13.25,2.06
2891,2026-04-22,4.3,13.38,2.08
2891,2026-04-23,4.36,13.18,2.05
2891,2026-04-24,4.35,13.23,2.06
2891,2026-04-27,4.36,13.18,2.05
2891,2026-04-28,4.32,13.33,2.07
2891,2026-04-29,4.71,13.28,2.07
2891,2026-04-30,4.78,13.08,2.04
