stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2022-09-01,5.42,10.24,1.33
2891,2022-09-02,5.46,10.18,1.32
2891,2022-09-05,5.38,10.33,1.34
2891,2022-09-06,5.34,10.4,1.35
2891,2022-09-07,5.48,10.13,1.32
2891,2022-09-08,5.46,10.18,1.32
2891,2022-09-12,5.46,10.18,1.32
2891,2022-09-13,5.49,10.11,1.31
2891,2022-09-14,5.61,9.91,1.29
2891,2022-09-15,5.61,9.91,1.29
2891,2022-09-16,5.66,9.82,1.28
2891,2022-09-19,5.64,9.84,1.28
2891,2022-09-20,5.63,9.87,1.28
2891,2022-09-21,5.67,9.8,1.27
2891,2022-09-22,5.79,9.6,1.25
2891,2022-09-23,5.77,9.62,1.25
2891,2022-09-26,5.88,9.44,1.23
2891,2022-09-27,6.02,9.22,1.2
2891,2022-09-28,6.22,8.93,1.16
2891,2022-09-29,6.23,8.91,1.16
2891,2022-09-30,6.3,8.82,1.15
