stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2021-03-02,4.95,9.9,1.08
2891,2021-03-03,4.9,10.0,1.1
2891,2021-03-04,4.91,9.98,1.09
2891,2021-03-05,4.93,9.95,1.09
2891,2021-03-08,4.85,10.1,1.11
2891,2021-03-09,4.74,10.34,1.13
2891,2021-03-10,4.72,10.39,1.14
2891,2021-03-11,4.74,10.34,1.13
2891,2021-03-12,4.68,10.47,1.15
2891,2021-03-15,4.6,10.66,1.17
2891,2021-03-16,4.59,10.69,1.17
2891,2021-03-17,4.63,10.59,1.16
2891,2021-03-18,4.64,10.56,1.16
2891,2021-03-19,4.69,10.44,1.14
2891,2021-03-22,4.68,9.98,1.05
2891,2021-03-23,4.67,10.0,1.06
2891,2021-03-24,4.65,10.05,1.06
2891,2021-03-25,4.59,10.19,1.08
2891,2021-03-26,4.57,10.23,1.08
2891,2021-03-29,4.55,10.28,1.09
2891,2021-03-30,4.55,10.28,1.09
2891,2021-03-31,4.52,10.33,1.09
