stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2017-03-01,8.75,9.84,1.15
2891,2017-03-02,8.68,9.92,1.16
2891,2017-03-03,8.7,9.89,1.15
2891,2017-03-06,8.68,9.92,1.16
2891,2017-03-07,8.68,9.92,1.16
2891,2017-03-08,8.66,9.95,1.16
2891,2017-03-09,8.66,9.95,1.16
2891,2017-03-10,8.61,10.0,1.17
2891,2017-03-13,8.56,10.05,1.17
2891,2017-03-14,8.63,9.97,1.16
2891,2017-03-15,8.52,10.11,1.18
2891,2017-03-16,8.5,10.13,1.18
2891,2017-03-17,8.43,10.21,1.19
2891,2017-03-20,8.45,10.19,1.19
2891,2017-03-21,8.45,10.19,1.19
2891,2017-03-22,8.52,10.11,1.18
2891,2017-03-23,8.47,10.16,1.19
2891,2017-03-24,8.47,10.16,1.19
2891,2017-03-27,8.54,10.08,1.18
2891,2017-03-28,8.63,9.97,1.16
2891,2017-03-29,8.59,10.03,1.17
2891,2017-03-30,8.59,13.11,1.29
2891,2017-03-31,8.59,13.11,1.29
