stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2022-11-01,5.92,9.38,1.22
2891,2022-11-02,6.0,9.27,1.2
2891,2022-11-03,6.08,9.13,1.19
2891,2022-11-04,5.98,9.29,1.21
2891,2022-11-07,5.83,9.53,1.24
2891,2022-11-08,5.8,9.58,1.24
2891,2022-11-09,5.9,9.42,1.22
2891,2022-11-10,5.91,9.4,1.22
2891,2022-11-11,5.72,9.71,1.26
2891,2022-11-14,5.76,9.64,1.25
2891,2022-11-15,5.68,9.78,1.27
2891,2022-11-16,5.73,9.69,1.26
2891,2022-11-17,5.77,9.62,1.25
2891,2022-11-18,5.84,9.51,1.23
2891,2022-11-21,5.84,9.51,1.23
2891,2022-11-22,5.77,9.62,1.25
2891,2022-11-23,5.54,10.02,1.3
2891,2022-11-24,5.57,9.98,1.3
2891,2022-11-25,5.58,11.2,1.36
2891,2022-11-28,5.63,11.1,1.35
2891,2022-11-29,5.47,11.43,1.39
2891,2022-11-30,5.43,11.5,1.39
