stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2023-09-01,4.2,13.37,1.19
2891,2023-09-04,4.18,13.46,1.19
2891,2023-09-05,4.17,13.48,1.2
2891,2023-09-06,4.23,13.29,1.18
2891,2023-09-07,4.24,13.26,1.18
2891,2023-09-08,4.16,13.51,1.2
2891,2023-09-11,4.12,13.62,1.21
2891,2023-09-12,4.11,13.68,1.21
2891,2023-09-13,4.05,13.88,1.23
2891,2023-09-14,4.0,14.04,1.25
2891,2023-09-15,4.02,13.96,1.24
2891,2023-09-18,4.01,14.02,1.24
2891,2023-09-19,4.01,14.02,1.24
2891,2023-09-20,4.02,13.96,1.24
2891,2023-09-21,4.11,13.68,1.21
2891,2023-09-22,4.12,13.62,1.21
2891,2023-09-25,4.07,13.82,1.23
2891,2023-09-26,4.07,13.79,1.22
2891,2023-09-27,4.1,13.71,1.22
2891,2023-09-28,4.08,13.76,1.22
