stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2024-04-01,3.16,11.34,1.44
2891,2024-04-02,3.14,11.4,1.45
2891,2024-04-03,3.18,11.27,1.43
2891,2024-04-08,3.12,11.49,1.46
2891,2024-04-09,3.11,11.52,1.46
2891,2024-04-10,3.14,11.42,1.45
2891,2024-04-11,3.13,11.45,1.46
2891,2024-04-12,3.15,11.38,1.45
2891,2024-04-15,3.13,11.45,1.46
2891,2024-04-16,3.23,11.09,1.41
2891,2024-04-17,3.17,11.29,1.44
2891,2024-04-18,3.15,11.36,1.44
2891,2024-04-19,3.23,11.11,1.41
2891,2024-04-22,3.19,11.24,1.43
2891,2024-04-23,3.17,11.31,1.44
2891,2024-04-24,3.18,11.27,1.43
2891,2024-04-25,3.23,11.11,1.41
2891,2024-04-26,3.21,11.16,1.42
2891,2024-04-29,5.26,12.28,1.56
2891,2024-04-30,5.28,12.22,1.55
