stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2021-12-01,4.23,9.34,1.2
2891,2021-12-02,4.2,9.4,1.21
2891,2021-12-03,4.17,9.47,1.22
2891,2021-12-06,4.13,9.57,1.23
2891,2021-12-07,4.04,9.77,1.25
2891,2021-12-08,4.05,9.76,1.25
2891,2021-12-09,4.05,9.74,1.25
2891,2021-12-10,4.05,9.76,1.25
2891,2021-12-13,4.06,9.72,1.25
2891,2021-12-14,4.11,9.61,1.23
2891,2021-12-15,4.14,9.53,1.22
2891,2021-12-16,4.12,9.59,1.23
2891,2021-12-17,4.1,9.62,1.23
2891,2021-12-20,4.14,9.53,1.22
2891,2021-12-21,4.09,9.64,1.24
2891,2021-12-22,4.07,9.7,1.24
2891,2021-12-23,4.05,9.74,1.25
2891,2021-12-24,4.06,9.72,1.25
2891,2021-12-27,4.07,9.7,1.24
2891,2021-12-28,4.05,9.76,1.25
2891,2021-12-29,4.02,9.81,1.26
2891,2021-12-30,4.05,9.76,1.25
