stock_id,date,dividend_yield,pe_ratio,pb_ratio
2891,2023-12-01,3.71,11.37,1.31
2891,2023-12-04,3.72,11.35,1.31
2891,2023-12-05,3.74,11.29,1.3
2891,2023-12-06,3.69,11.43,1.32
2891,2023-12-07,3.72,11.33,1.3
2891,2023-12-08,3.64,11.6,1.34
2891,2023-12-11,3.65,11.56,1.33
2891,2023-12-12,3.62,11.65,1.34
2891,2023-12-13,3.58,11.79,1.36
2891,2023-12-14,3.51,12.0,1.38
2891,2023-12-15,3.55,11.88,1.37
2891,2023-12-18,3.54,11.92,1.37
2891,2023-12-19,3.54,11.92,1.37
2891,2023-12-20,3.6,11.73,1.35
2891,2023-12-21,3.59,11.75,1.35
2891,2023-12-22,3.6,11.71,1.35
2891,2023-12-25,3.59,11.75,1.35
2891,2023-12-26,3.57,11.81,1.36
2891,2023-12-27,3.56,11.86,1.36
2891,2023-12-28,3.52,11.98,1.38
2891,2023-12-29,3.53,11.96,1.38
