stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2025-05-02,4.15,19.48,5.22
2454,2025-05-05,4.17,19.4,5.2
2454,2025-05-06,4.22,19.18,5.14
2454,2025-05-07,4.24,19.1,5.12
2454,2025-05-08,4.19,19.33,5.18
2454,2025-05-09,4.08,19.85,5.32
2454,2025-05-12,4.11,19.7,5.28
2454,2025-05-13,3.99,20.3,5.45
2454,2025-05-14,3.97,20.81,5.59
2454,2025-05-15,3.94,20.96,5.63
2454,2025-05-16,3.96,20.88,5.61
2454,2025-05-19,4.12,20.04,5.38
2454,2025-05-20,4.11,20.12,5.41
2454,2025-05-21,4.03,20.5,5.51
2454,2025-05-22,4.08,20.27,5.45
2454,2025-05-23,4.11,20.12,5.41
2454,2025-05-26,4.22,19.58,5.26
2454,2025-05-27,4.22,19.58,5.26
2454,2025-05-28,4.22,19.58,5.26
2454,2025-05-29,4.29,19.28,5.18
