stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2016-08-01,4.42,16.86,1.6
2454,2016-08-02,4.4,16.93,1.61
2454,2016-08-03,4.42,16.86,1.6
2454,2016-08-04,4.54,16.42,1.56
2454,2016-08-05,4.42,16.86,1.6
2454,2016-08-08,4.43,16.82,1.6
2454,2016-08-09,4.4,16.93,1.61
2454,2016-08-10,4.4,16.93,1.61
2454,2016-08-11,4.43,16.82,1.6
2454,2016-08-12,4.42,16.86,1.6
2454,2016-08-15,4.42,16.76,1.75
2454,2016-08-16,4.41,16.79,1.75
2454,2016-08-17,4.39,16.86,1.76
2454,2016-08-18,4.4,16.82,1.75
2454,2016-08-19,4.49,16.49,1.72
2454,2016-08-22,4.55,16.29,1.7
2454,2016-08-23,4.54,16.32,1.7
2454,2016-08-24,4.56,16.22,1.69
2454,2016-08-25,4.51,16.42,1.71
2454,2016-08-26,4.52,16.39,1.71
2454,2016-08-29,4.5,16.45,1.72
2454,2016-08-30,4.42,16.76,1.75
2454,2016-08-31,4.41,16.79,1.75
