stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2020-02-03,2.36,29.48,1.94
2454,2020-02-04,2.3,30.13,1.98
2454,2020-02-05,2.36,29.4,1.94
2454,2020-02-06,2.36,29.48,1.94
2454,2020-02-07,2.36,29.4,1.94
2454,2020-02-10,2.37,29.32,1.93
2454,2020-02-11,2.31,30.09,1.98
2454,2020-02-12,2.24,30.98,2.04
2454,2020-02-13,2.2,31.52,2.08
2454,2020-02-14,2.22,31.29,2.06
2454,2020-02-17,2.26,30.71,2.02
2454,2020-02-18,2.3,30.25,1.99
2454,2020-02-19,2.32,29.98,1.97
2454,2020-02-20,2.28,30.4,2.0
2454,2020-02-21,2.32,29.94,1.97
2454,2020-02-24,2.39,29.09,1.92
2454,2020-02-25,2.38,29.21,1.92
2454,2020-02-26,2.4,28.94,1.91
2454,2020-02-27,2.5,27.78,1.83
