stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2025-04-01,3.7,21.87,5.87
2454,2025-04-02,3.76,21.5,5.77
2454,2025-04-07,4.17,19.4,5.2
2454,2025-04-08,4.29,18.88,5.06
2454,2025-04-09,4.56,17.75,4.76
2454,2025-04-10,4.15,19.48,5.22
2454,2025-04-11,3.9,20.75,5.57
2454,2025-04-14,3.86,20.97,5.63
2454,2025-04-15,3.9,20.75,5.57
2454,2025-04-16,3.96,20.45,5.49
2454,2025-04-17,4.03,20.07,5.38
2454,2025-04-18,3.96,20.45,5.49
2454,2025-04-21,4.01,20.15,5.41
2454,2025-04-22,4.15,19.48,5.22
2454,2025-04-23,3.94,20.52,5.51
2454,2025-04-24,4.06,19.93,5.34
2454,2025-04-25,3.91,20.67,5.55
2454,2025-04-28,4.0,20.22,5.43
2454,2025-04-29,3.94,20.52,5.51
2454,2025-04-30,4.0,20.22,5.43
