stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2016-12-01,4.9,15.31,1.55
2454,2016-12-02,4.89,15.35,1.55
2454,2016-12-05,4.92,15.25,1.54
2454,2016-12-06,4.87,15.42,1.56
2454,2016-12-07,4.89,15.35,1.55
2454,2016-12-08,4.78,15.69,1.59
2454,2016-12-09,4.77,15.72,1.59
2454,2016-12-12,4.79,15.65,1.58
2454,2016-12-13,4.81,15.59,1.58
2454,2016-12-14,4.89,15.35,1.55
2454,2016-12-15,4.82,15.55,1.57
2454,2016-12-16,4.87,15.42,1.56
2454,2016-12-19,4.91,15.28,1.54
2454,2016-12-20,5.01,14.97,1.51
2454,2016-12-21,5.08,14.77,1.49
2454,2016-12-22,5.07,14.8,1.5
2454,2016-12-23,5.08,14.77,1.49
2454,2016-12-26,5.09,14.73,1.49
2454,2016-12-27,5.05,14.87,1.5
2454,2016-12-28,5.03,14.9,1.51
2454,2016-12-29,5.08,14.77,1.49
2454,2016-12-30,5.08,14.77,1.49
