stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2025-12-01,3.74,21.72,5.49
2454,2025-12-02,3.82,21.27,5.38
2454,2025-12-03,3.86,21.04,5.32
2454,2025-12-04,3.84,21.12,5.34
2454,2025-12-05,3.79,21.42,5.41
2454,2025-12-08,3.75,21.64,5.47
2454,2025-12-09,3.8,21.34,5.39
2454,2025-12-10,3.7,21.94,5.55
2454,2025-12-11,3.87,20.97,5.3
2454,2025-12-12,3.84,21.12,5.34
2454,2025-12-15,3.8,21.34,5.39
2454,2025-12-16,3.8,21.34,5.39
2454,2025-12-17,3.79,21.42,5.41
2454,2025-12-18,3.8,21.34,5.39
2454,2025-12-19,3.83,21.19,5.36
2454,2025-12-22,3.86,21.04,5.32
2454,2025-12-23,3.88,20.89,5.28
2454,2025-12-24,3.91,20.74,5.24
2454,2025-12-26,3.9,20.82,5.26
2454,2025-12-29,3.8,21.34,5.39
2454,2025-12-30,3.8,21.34,5.39
2454,2025-12-31,3.78,21.49,5.43
