stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2019-07-01,2.87,23.14,1.74
2454,2019-07-02,2.82,23.51,1.77
2454,2019-07-03,2.83,23.4,1.76
2454,2019-07-04,2.82,23.51,1.77
2454,2019-07-05,2.8,23.66,1.78
2454,2019-07-08,2.87,23.14,1.74
2454,2019-07-09,2.87,23.1,1.74
2454,2019-07-10,2.83,23.43,1.76
2454,2019-07-11,2.79,23.77,1.79
2454,2019-07-12,2.83,23.43,1.76
2454,2019-07-15,2.86,23.18,1.74
2454,2019-07-16,2.87,23.14,1.74
2454,2019-07-17,2.9,22.84,1.72
2454,2019-07-18,2.98,22.25,1.68
2454,2019-07-19,2.96,22.44,1.69
2454,2019-07-22,2.92,22.73,1.71
2454,2019-07-23,2.86,23.18,1.74
2454,2019-07-24,2.92,22.7,1.71
2454,2019-07-25,2.88,23.07,1.74
2454,2019-07-26,2.87,23.1,1.74
2454,2019-07-29,2.82,23.51,1.77
2454,2019-07-30,2.76,23.99,1.81
2454,2019-07-31,2.86,23.18,1.74
