stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2018-03-01,3.17,24.53,1.84
2454,2018-03-02,3.14,24.77,1.86
2454,2018-03-05,3.22,24.16,1.81
2454,2018-03-06,3.16,24.65,1.85
2454,2018-03-07,3.17,24.57,1.84
2454,2018-03-08,3.07,25.35,1.9
2454,2018-03-09,3.06,25.43,1.91
2454,2018-03-12,3.0,25.96,1.95
2454,2018-03-13,2.98,26.13,1.96
2454,2018-03-14,3.03,25.68,1.92
2454,2018-03-15,2.99,26.04,1.95
2454,2018-03-16,3.0,25.96,1.95
2454,2018-03-19,2.84,27.35,2.05
2454,2018-03-20,2.77,28.05,2.1
2454,2018-03-21,2.83,27.52,2.06
2454,2018-03-22,2.83,27.52,2.06
2454,2018-03-23,2.9,26.86,2.01
2454,2018-03-26,2.74,28.42,2.13
2454,2018-03-27,2.77,28.05,2.1
2454,2018-03-28,2.85,27.27,2.04
2454,2018-03-29,2.87,27.11,2.03
2454,2018-03-30,2.79,21.99,2.06
2454,2018-03-31,2.79,22.02,2.06
