stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2020-12-01,1.51,33.93,3.26
2454,2020-12-02,1.47,34.66,3.33
2454,2020-12-03,1.5,34.08,3.27
2454,2020-12-04,1.49,34.32,3.3
2454,2020-12-07,1.49,34.27,3.29
2454,2020-12-08,1.44,35.54,3.41
2454,2020-12-09,1.43,35.74,3.43
2454,2020-12-10,1.48,34.52,3.32
2454,2020-12-11,1.49,34.42,3.31
2454,2020-12-14,1.5,34.18,3.28
2454,2020-12-15,1.5,34.13,3.28
2454,2020-12-16,1.5,34.13,3.28
2454,2020-12-17,1.49,34.27,3.29
2454,2020-12-18,1.5,34.03,3.27
2454,2020-12-21,1.48,34.47,3.31
2454,2020-12-22,1.49,34.23,3.29
2454,2020-12-23,1.46,35.05,3.37
2454,2020-12-24,1.47,34.76,3.34
2454,2020-12-25,1.47,34.81,3.34
2454,2020-12-28,1.42,36.03,3.46
2454,2020-12-29,1.43,35.74,3.43
2454,2020-12-30,1.41,36.32,3.49
2454,2020-12-31,1.41,36.37,3.49
