stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2025-11-03,4.15,19.49,5.5
2454,2025-11-04,4.11,19.72,5.57
2454,2025-11-05,4.06,19.94,5.63
2454,2025-11-06,4.19,19.34,5.46
2454,2025-11-07,4.29,18.89,5.34
2454,2025-11-10,4.32,18.74,5.29
2454,2025-11-11,4.35,18.59,5.25
2454,2025-11-12,4.34,18.67,5.27
2454,2025-11-13,4.34,18.71,4.73
2454,2025-11-14,4.39,18.49,4.67
2454,2025-11-17,4.39,18.49,4.67
2454,2025-11-18,4.62,17.59,4.44
2454,2025-11-19,4.66,17.44,4.41
2454,2025-11-20,4.56,17.81,4.5
2454,2025-11-21,4.72,17.21,4.35
2454,2025-11-24,4.7,17.29,4.37
2454,2025-11-25,4.56,17.81,4.5
2454,2025-11-26,4.15,19.54,4.94
2454,2025-11-27,4.03,20.14,5.09
2454,2025-11-28,3.87,20.97,5.3
