stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2017-10-02,3.3,20.69,1.83
2454,2017-10-03,3.3,20.69,1.83
2454,2017-10-05,3.33,20.47,1.81
2454,2017-10-06,3.26,20.91,1.85
2454,2017-10-11,3.1,21.98,1.95
2454,2017-10-12,3.13,21.8,1.93
2454,2017-10-13,2.95,23.13,2.05
2454,2017-10-16,2.91,23.42,2.07
2454,2017-10-17,2.96,23.06,2.04
2454,2017-10-18,3.02,22.59,2.0
2454,2017-10-19,3.0,22.74,2.01
2454,2017-10-20,3.04,22.49,1.99
2454,2017-10-23,2.96,23.02,2.04
2454,2017-10-24,2.95,23.1,2.05
2454,2017-10-25,2.9,23.56,2.09
2454,2017-10-26,2.81,24.32,2.15
2454,2017-10-27,2.88,23.71,2.1
2454,2017-10-30,2.84,24.03,2.13
2454,2017-10-31,2.77,24.6,2.18
