stock_id,date,dividend_yield,pe_ratio,pb_ratio
2454,2021-06-01,3.79,25.44,3.76
2454,2021-06-02,3.86,24.97,3.69
2454,2021-06-03,3.77,25.55,3.77
2454,2021-06-04,3.79,25.44,3.76
2454,2021-06-07,3.8,25.34,3.74
2454,2021-06-08,3.83,25.16,3.71
2454,2021-06-09,3.83,25.18,3.72
2454,2021-06-10,3.71,25.99,3.84
2454,2021-06-11,3.78,25.52,3.77
2454,2021-06-15,3.74,25.76,3.8
2454,2021-06-16,3.76,25.65,3.79
2454,2021-06-17,3.78,25.47,3.76
2454,2021-06-18,3.83,25.13,3.71
2454,2021-06-21,4.03,23.91,3.53
2454,2021-06-22,4.1,23.52,3.47
2454,2021-06-23,3.93,24.51,3.62
2454,2021-06-24,3.98,24.19,3.57
2454,2021-06-25,3.99,24.14,3.56
2454,2021-06-28,3.96,24.35,3.59
2454,2021-06-29,3.96,24.35,3.59
2454,2021-06-30,3.85,25.05,3.7
