stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2019-12-02,13.26,13.94,3.18
2327,2019-12-03,12.35,14.98,3.41
2327,2019-12-04,12.42,14.89,3.39
2327,2019-12-05,12.38,14.93,3.4
2327,2019-12-06,12.15,15.22,3.47
2327,2019-12-09,12.03,15.37,3.5
2327,2019-12-10,12.18,15.18,3.46
2327,2019-12-11,11.84,15.61,3.56
2327,2019-12-12,11.75,15.74,3.58
2327,2019-12-13,11.91,15.53,3.54
2327,2019-12-16,11.83,15.64,3.56
2327,2019-12-17,11.89,15.55,3.54
2327,2019-12-18,11.91,15.53,3.54
2327,2019-12-19,11.7,15.8,3.6
2327,2019-12-20,11.51,16.07,3.66
2327,2019-12-23,11.7,15.8,3.6
2327,2019-12-24,11.35,16.3,3.71
2327,2019-12-25,11.11,16.65,3.79
2327,2019-12-26,11.15,16.58,3.78
2327,2019-12-27,10.91,16.96,3.86
2327,2019-12-30,10.28,17.99,4.1
2327,2019-12-31,10.26,18.03,4.11
