stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2019-05-02,14.83,3.8,2.17
2327,2019-05-03,15.0,3.76,2.14
2327,2019-05-06,15.33,3.68,2.1
2327,2019-05-07,15.36,3.67,2.09
2327,2019-05-08,15.28,3.69,2.11
2327,2019-05-09,15.73,3.58,2.04
2327,2019-05-10,16.04,3.7,1.9
2327,2019-05-13,17.34,3.42,1.76
2327,2019-05-14,17.44,3.4,1.75
2327,2019-05-15,17.37,3.41,1.75
2327,2019-05-16,18.07,3.28,1.69
2327,2019-05-17,18.04,3.29,1.69
2327,2019-05-20,17.89,3.32,1.7
2327,2019-05-21,17.44,3.4,1.75
2327,2019-05-22,17.75,3.34,1.72
2327,2019-05-23,18.4,3.22,1.66
2327,2019-05-24,18.6,3.19,1.64
2327,2019-05-27,18.37,3.23,1.66
2327,2019-05-28,18.33,3.24,1.66
2327,2019-05-29,17.65,3.36,1.73
2327,2019-05-30,17.93,3.31,1.7
2327,2019-05-31,17.24,3.44,1.77
