stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2020-04-01,5.5,16.77,2.52
2327,2020-04-06,5.21,17.72,2.66
2327,2020-04-07,5.01,18.43,2.77
2327,2020-04-08,4.56,20.25,3.04
2327,2020-04-09,4.48,20.62,3.1
2327,2020-04-10,4.37,21.11,3.17
2327,2020-04-13,4.51,20.46,3.07
2327,2020-04-14,4.44,20.8,3.12
2327,2020-04-15,4.37,21.14,3.17
2327,2020-04-16,4.39,21.02,3.16
2327,2020-04-17,4.42,20.89,3.14
2327,2020-04-20,4.37,21.11,3.17
2327,2020-04-21,4.6,20.06,3.01
2327,2020-04-22,4.36,21.17,3.18
2327,2020-04-23,4.36,21.17,3.18
2327,2020-04-24,4.35,21.23,3.19
2327,2020-04-27,3.95,23.35,3.51
2327,2020-04-28,3.91,23.6,3.54
2327,2020-04-29,3.95,23.38,3.51
2327,2020-04-30,3.84,24.06,3.61
