stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2021-12-01,2.17,10.46,3.05
2327,2021-12-02,2.17,10.46,3.05
2327,2021-12-03,2.13,10.63,3.1
2327,2021-12-06,2.17,10.46,3.05
2327,2021-12-07,2.21,10.26,2.99
2327,2021-12-08,2.22,10.22,2.98
2327,2021-12-09,2.22,10.2,2.98
2327,2021-12-10,2.25,10.07,2.94
2327,2021-12-13,2.21,10.27,3.0
2327,2021-12-14,2.25,10.09,2.94
2327,2021-12-15,2.24,10.13,2.96
2327,2021-12-16,2.24,10.14,2.96
2327,2021-12-17,2.26,10.05,2.93
2327,2021-12-20,2.25,10.08,2.94
2327,2021-12-21,2.22,10.23,2.99
2327,2021-12-22,2.15,10.56,3.08
2327,2021-12-23,2.12,10.71,3.12
2327,2021-12-24,2.13,10.64,3.1
2327,2021-12-27,2.09,10.83,3.16
2327,2021-12-28,2.11,10.75,3.14
2327,2021-12-29,2.13,10.66,3.11
2327,2021-12-30,2.1,10.78,3.15
