stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2019-07-01,16.51,3.59,1.84
2327,2019-07-02,16.57,3.58,1.84
2327,2019-07-03,16.67,3.56,1.83
2327,2019-07-04,16.25,3.65,1.88
2327,2019-07-05,16.19,3.67,1.88
2327,2019-07-08,16.36,3.63,1.86
2327,2019-07-09,17.05,3.48,1.79
2327,2019-07-10,16.73,3.55,1.82
2327,2019-07-11,16.57,3.58,1.84
2327,2019-07-12,16.45,3.61,1.85
2327,2019-07-15,16.82,3.53,1.81
2327,2019-07-16,16.7,3.55,1.82
2327,2019-07-17,16.85,3.52,1.81
2327,2019-07-18,17.37,3.41,1.75
2327,2019-07-19,17.48,3.39,1.74
2327,2019-07-22,17.79,3.34,1.71
2327,2019-07-23,17.65,3.36,1.73
2327,2019-07-24,17.61,3.37,1.73
2327,2019-07-25,17.44,3.4,1.75
2327,2019-07-26,17.34,3.42,1.76
2327,2019-07-29,17.41,3.41,1.75
2327,2019-07-30,17.01,3.49,1.79
2327,2019-07-31,16.92,3.51,1.8
