stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2018-01-02,0.85,24.02,4.48
2327,2018-01-03,0.77,26.39,4.93
2327,2018-01-04,0.75,27.04,5.05
2327,2018-01-05,0.74,27.41,5.12
2327,2018-01-08,0.75,27.14,5.07
2327,2018-01-09,0.76,26.73,4.99
2327,2018-01-10,0.79,25.75,4.81
2327,2018-01-11,0.78,26.22,4.9
2327,2018-01-12,0.8,25.44,4.75
2327,2018-01-15,0.85,24.02,4.48
2327,2018-01-16,0.83,24.46,4.57
2327,2018-01-17,0.85,24.08,4.5
2327,2018-01-18,0.83,24.56,4.59
2327,2018-01-19,0.77,26.39,4.93
2327,2018-01-22,0.72,28.15,5.26
2327,2018-01-23,0.76,26.8,5.0
2327,2018-01-24,0.76,26.93,5.03
2327,2018-01-25,0.76,26.83,5.01
2327,2018-01-26,0.8,25.31,4.72
2327,2018-01-29,0.78,25.95,4.84
2327,2018-01-30,0.8,25.31,4.72
2327,2018-01-31,0.78,26.26,4.9
