stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2024-06-03,3.25,15.83,2.08
2327,2024-06-04,3.28,15.69,2.06
2327,2024-06-05,3.28,15.69,2.06
2327,2024-06-06,3.26,15.76,2.07
2327,2024-06-07,3.24,15.85,2.08
2327,2024-06-11,3.3,15.57,2.05
2327,2024-06-12,3.29,15.62,2.05
2327,2024-06-13,3.24,15.85,2.08
2327,2024-06-14,3.16,16.27,2.14
2327,2024-06-17,3.12,16.48,2.17
2327,2024-06-18,3.09,16.65,2.19
2327,2024-06-19,3.06,16.76,2.2
2327,2024-06-20,3.07,16.72,2.2
2327,2024-06-21,2.89,17.75,2.33
2327,2024-06-24,2.89,17.75,2.33
2327,2024-06-25,2.91,17.68,2.32
2327,2024-06-26,2.88,17.84,2.35
2327,2024-06-27,2.96,17.35,2.28
2327,2024-06-28,3.01,17.07,2.24
