stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2025-01-02,4.07,13.25,1.77
2327,2025-01-03,4.01,13.47,1.8
2327,2025-01-06,3.85,14.01,1.88
2327,2025-01-07,3.89,13.87,1.86
2327,2025-01-08,3.89,13.89,1.86
2327,2025-01-09,4.04,13.35,1.79
2327,2025-01-10,4.09,13.2,1.77
2327,2025-01-13,4.25,12.71,1.7
2327,2025-01-14,4.18,12.91,1.73
2327,2025-01-15,4.19,12.88,1.72
2327,2025-01-16,4.18,12.93,1.73
2327,2025-01-17,4.21,12.83,1.72
2327,2025-01-20,4.16,12.98,1.74
2327,2025-01-21,4.14,13.03,1.74
2327,2025-01-22,4.08,13.23,1.77
