stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2018-08-01,2.12,27.11,7.85
2327,2018-08-02,2.35,24.41,7.07
2327,2018-08-03,2.31,24.89,7.2
2327,2018-08-06,2.33,24.68,7.15
2327,2018-08-07,2.14,26.87,7.78
2327,2018-08-08,2.27,25.3,7.32
2327,2018-08-09,2.34,24.55,7.11
2327,2018-08-10,2.59,22.2,6.43
2327,2018-08-13,2.82,20.35,5.89
2327,2018-08-14,2.65,11.36,4.82
2327,2018-08-15,2.76,10.88,4.62
2327,2018-08-16,2.54,11.82,5.02
2327,2018-08-17,2.67,11.23,4.77
2327,2018-08-20,2.55,11.8,5.01
2327,2018-08-21,2.5,12.0,5.09
2327,2018-08-22,2.59,11.59,4.92
2327,2018-08-23,2.68,11.2,4.75
2327,2018-08-24,2.62,11.46,4.87
2327,2018-08-27,2.42,12.39,5.26
2327,2018-08-28,2.5,12.03,5.11
2327,2018-08-29,2.39,12.57,5.33
2327,2018-08-30,2.42,12.41,5.27
2327,2018-08-31,2.41,12.44,5.28
