stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2017-11-01,1.19,29.45,5.01
2327,2017-11-02,1.2,29.27,4.98
2327,2017-11-03,1.2,29.16,4.96
2327,2017-11-06,1.18,29.74,5.06
2327,2017-11-07,1.22,28.86,4.91
2327,2017-11-08,1.18,17.3,3.23
2327,2017-11-09,1.19,17.1,3.19
2327,2017-11-10,1.18,17.3,3.23
2327,2017-11-13,1.19,17.06,3.19
2327,2017-11-14,1.19,17.13,3.2
2327,2017-11-15,1.17,17.33,3.24
2327,2017-11-16,1.11,18.32,3.42
2327,2017-11-17,1.02,19.88,3.71
2327,2017-11-20,1.04,19.61,3.66
2327,2017-11-21,1.03,19.67,3.67
2327,2017-11-22,1.01,20.25,3.78
2327,2017-11-23,1.0,20.35,3.8
2327,2017-11-24,0.95,21.37,3.99
2327,2017-11-27,0.92,22.18,4.14
2327,2017-11-28,0.93,21.95,4.1
2327,2017-11-29,0.89,22.8,4.26
2327,2017-11-30,0.89,22.8,4.26
