stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2019-04-01,14.02,4.02,2.29
2327,2019-04-02,14.06,4.01,2.29
2327,2019-04-03,13.64,4.14,2.36
2327,2019-04-08,13.87,4.07,2.32
2327,2019-04-09,13.64,4.14,2.36
2327,2019-04-10,13.68,4.12,2.35
2327,2019-04-11,13.68,4.12,2.35
2327,2019-04-12,13.8,4.09,2.33
2327,2019-04-15,13.62,4.14,2.36
2327,2019-04-16,13.53,4.17,2.38
2327,2019-04-17,13.04,4.32,2.47
2327,2019-04-18,13.6,4.15,2.37
2327,2019-04-19,13.49,4.18,2.38
2327,2019-04-22,13.74,4.1,2.34
2327,2019-04-23,14.0,4.03,2.3
2327,2019-04-24,14.08,4.0,2.28
2327,2019-04-25,14.0,4.03,2.3
2327,2019-04-26,14.11,4.0,2.28
2327,2019-04-29,14.98,3.77,2.15
2327,2019-04-30,14.78,3.82,2.18
