stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2025-07-01,4.09,12.42,1.58
2327,2025-07-02,4.03,12.6,1.6
2327,2025-07-03,4.0,12.68,1.61
2327,2025-07-04,4.1,12.39,1.57
2327,2025-07-07,4.13,12.3,1.56
2327,2025-07-08,4.15,12.22,1.55
2327,2025-07-09,4.08,12.45,1.58
2327,2025-07-10,4.07,12.49,1.59
2327,2025-07-11,4.11,12.36,1.57
2327,2025-07-14,4.09,12.4,1.58
2327,2025-07-15,4.0,12.69,1.61
2327,2025-07-16,3.98,12.74,1.62
2327,2025-07-17,3.92,12.94,1.65
2327,2025-07-18,3.91,12.99,1.65
2327,2025-07-21,3.9,13.02,1.66
2327,2025-07-22,3.96,12.82,1.63
2327,2025-07-23,3.77,13.48,1.71
2327,2025-07-24,3.75,13.53,1.72
2327,2025-07-25,3.77,13.45,1.71
2327,2025-07-28,3.76,13.5,1.72
2327,2025-07-29,3.74,13.58,1.73
2327,2025-07-30,3.82,13.27,1.69
2327,2025-07-31,3.77,13.45,1.71
