stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2018-03-01,4.91,23.47,4.38
2327,2018-03-02,4.65,24.8,4.63
2327,2018-03-05,4.51,25.58,4.78
2327,2018-03-06,4.43,26.02,4.86
2327,2018-03-07,4.32,26.7,4.98
2327,2018-03-08,4.24,27.17,5.07
2327,2018-03-09,4.19,27.51,5.14
2327,2018-03-12,4.15,27.82,5.19
2327,2018-03-13,4.06,28.43,5.31
2327,2018-03-14,4.19,27.51,5.14
2327,2018-03-15,4.07,28.32,5.29
2327,2018-03-16,4.0,28.83,5.38
2327,2018-03-19,3.85,29.92,5.59
2327,2018-03-20,3.64,31.68,5.92
2327,2018-03-21,3.48,33.11,6.18
2327,2018-03-22,3.35,34.4,6.42
2327,2018-03-23,3.51,32.84,6.13
2327,2018-03-26,3.58,32.23,6.02
2327,2018-03-27,3.38,34.12,6.37
2327,2018-03-28,3.43,33.58,6.27
2327,2018-03-29,3.27,26.63,5.84
2327,2018-03-30,3.26,26.73,5.86
2327,2018-03-31,3.26,26.73,5.86
