stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2024-01-02,1.7,14.58,1.8
2327,2024-01-03,1.73,14.36,1.77
2327,2024-01-04,1.73,14.33,1.77
2327,2024-01-05,1.75,14.21,1.75
2327,2024-01-08,1.75,14.21,1.75
2327,2024-01-09,1.77,14.03,1.73
2327,2024-01-10,1.8,13.79,1.7
2327,2024-01-11,1.8,13.76,1.7
2327,2024-01-12,1.78,13.91,1.72
2327,2024-01-15,1.73,14.31,1.77
2327,2024-01-16,1.77,14.01,1.73
2327,2024-01-17,1.79,13.88,1.71
2327,2024-01-18,1.79,13.84,1.71
2327,2024-01-19,1.77,14.01,1.73
2327,2024-01-22,1.8,13.81,1.7
2327,2024-01-23,1.78,13.91,1.72
2327,2024-01-24,1.81,13.74,1.7
2327,2024-01-25,1.8,13.81,1.7
2327,2024-01-26,1.81,13.71,1.69
2327,2024-01-29,1.79,13.86,1.71
2327,2024-01-30,1.82,13.66,1.69
2327,2024-01-31,1.81,13.71,1.69
