stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2020-05-04,3.83,24.09,3.62
2327,2020-05-05,3.69,25.94,4.15
2327,2020-05-06,3.61,26.51,4.24
2327,2020-05-07,3.66,26.13,4.18
2327,2020-05-08,3.72,25.72,4.11
2327,2020-05-11,3.63,26.35,4.22
2327,2020-05-12,3.69,25.88,4.14
2327,2020-05-13,3.73,25.65,4.1
2327,2020-05-14,3.89,24.57,3.93
2327,2020-05-15,3.89,24.6,3.94
2327,2020-05-18,4.07,23.52,3.76
2327,2020-05-19,4.02,23.77,3.8
2327,2020-05-20,3.9,24.51,3.92
2327,2020-05-21,3.93,24.35,3.9
2327,2020-05-22,4.04,23.68,3.79
2327,2020-05-25,3.99,23.96,3.83
2327,2020-05-26,4.04,23.65,3.78
2327,2020-05-27,3.99,23.96,3.83
2327,2020-05-28,4.05,23.58,3.77
2327,2020-05-29,4.05,23.61,3.78
