stock_id,date,dividend_yield,pe_ratio,pb_ratio
2327,2026-05-04,1.75,29.81,4.12
2327,2026-05-05,1.72,30.33,4.19
2327,2026-05-06,1.78,29.42,4.07
2327,2026-05-07,1.62,32.33,4.47
2327,2026-05-08,1.54,33.86,4.68
2327,2026-05-11,1.53,34.07,4.71
2327,2026-05-12,1.43,36.51,5.05
2327,2026-05-13,1.43,36.55,5.05
2327,2026-05-14,1.3,40.21,5.56
2327,2026-05-15,1.32,35.87,5.61
2327,2026-05-18,1.2,39.45,6.17
2327,2026-05-19,1.21,39.13,6.12
2327,2026-05-20,1.15,40.94,6.41
2327,2026-05-21,1.05,45.04,7.05
2327,2026-05-22,0.95,49.53,7.75
2327,2026-05-25,0.87,54.41,8.52
2327,2026-05-26,0.91,52.05,8.15
2327,2026-05-27,0.86,55.2,8.64
2327,2026-05-28,0.81,58.43,9.14
2327,2026-05-29,0.81,58.11,9.09
