stock_id,equity,year,season
6414,53358013.0,2025,2
6415,32619601.0,2025,2
6416,3553619.0,2025,2
6426,867399.0,2025,2
6431,626014.0,2025,2
6438,5587706.0,2025,2
6442,3515419.0,2025,2
6443,6480835.0,2025,2
6446,28545379.0,2025,2
6449,3866749.0,2025,2
6451,6164307.0,2025,2
6456,27424340.0,2025,2
6464,8353456.0,2025,2
6472,14068159.0,2025,2
6477,3354982.0,2025,2
6491,10902396.0,2025,2
6504,3090477.0,2025,2
6505,291871280.0,2025,2
6515,5497295.0,2025,2
6525,3982539.0,2025,2
6526,20075288.0,2025,2
6531,10818441.0,2025,2
6533,4408021.0,2025,2
6534,2678706.0,2025,2
6541,4874162.0,2025,2
6550,4753109.0,2025,2
6552,2327213.0,2025,2
6558,1378909.0,2025,2
6573,511852.0,2025,2
6579,11234080.0,2025,2
6581,4150748.0,2025,2
6582,6044214.0,2025,2
6585,3658540.0,2025,2
6589,8461623.0,2025,2
6591,1842348.0,2025,2
6592,40522691.0,2025,2
6598,709628.0,2025,2
6605,18926585.0,2025,2
6606,1505997.0,2025,2
6614,1135591.0,2025,2
6625,1523232.0,2025,2
6641,1340684.0,2025,2
6645,547020.0,2025,2
6655,2388172.0,2025,2
6657,1035808.0,2025,2
6658,1364014.0,2025,2
6666,1565994.0,2025,2
6668,2128137.0,2025,2
6669,90941810.0,2025,2
6670,15831785.0,2025,2
6671,1576130.0,2025,2
6672,3124210.0,2025,2
6674,927526.0,2025,2
6689,2930058.0,2025,2
6691,5779651.0,2025,2
6695,1586779.0,2025,2
6698,1845285.0,2025,2
6706,3830149.0,2025,2
6715,3385300.0,2025,2
6719,13542317.0,2025,2
6722,1954431.0,2025,2
6742,1275716.0,2025,2
6743,2412798.0,2025,2
6753,3770747.0,2025,2
6754,2081268.0,2025,2
6756,2757386.0,2025,2
6757,6344385.0,2025,2
6768,13691562.0,2025,2
6770,84632320.0,2025,2
6771,848539.0,2025,2
6776,2285337.0,2025,2
6781,13894165.0,2025,2
6782,3583120.0,2025,2
6789,17658840.0,2025,2
6790,5094409.0,2025,2
6792,1469729.0,2025,2
6794,750505.0,2025,2
6796,695454.0,2025,2
6799,1524055.0,2025,2
6805,5336878.0,2025,2
6807,2279326.0,2025,2
6830,2902165.0,2025,2
6831,1492356.0,2025,2
6834,1369701.0,2025,2
6835,1695270.0,2025,2
6838,1568727.0,2025,2
6854,3650756.0,2025,2
6861,1359976.0,2025,2
6862,2630493.0,2025,2
6863,5413488.0,2025,2
6869,6552420.0,2025,2
6873,11132614.0,2025,2
6885,1876774.0,2025,2
6887,2555852.0,2025,2
6890,21895164.0,2025,2
6901,9368973.0,2025,2
6902,636488.0,2025,2
6906,670467.0,2025,2
6908,1717706.0,2025,2
6909,990196.0,2025,2
6914,3341286.0,2025,2
6916,1015898.0,2025,2
6918,1200497.0,2025,2
6919,9396317.0,2025,2
6921,224841.0,2025,2
6923,2456019.0,2025,2
6924,476463.0,2025,2
6928,2089374.0,2025,2
6931,1111549.0,2025,2
6933,2049732.0,2025,2
6934,299755.0,2025,2
6936,1272677.0,2025,2
6937,3331486.0,2025,2
6944,6445516.0,2025,2
6947,2139164.0,2025,2
6949,1143358.0,2025,2
6951,1012555.0,2025,2
6952,1719237.0,2025,2
6955,585302.0,2025,2
6957,1944561.0,2025,2
6958,9553735.0,2025,2
6962,19428265.0,2025,2
6965,11268106.0,2025,2
6969,318711.0,2025,2
6988,740205.0,2025,2
6994,1871715.0,2025,2
7610,808389.0,2025,2
7631,760379.0,2025,2
7705,1447620.0,2025,2
7711,1502264.0,2025,2
7721,930200.0,2025,2
7722,10447793.0,2025,2
7730,731857.0,2025,2
7732,1748016.0,2025,2
7736,3388554.0,2025,2
7740,1387129.0,2025,2
7749,3352320.0,2025,2
7750,4930023.0,2025,2
7760,1606265.0,2025,2
7765,842381.0,2025,2
7768,1661270.0,2025,2
7769,15103591.0,2025,2
7780,1107426.0,2025,2
7786,5637533.0,2025,2
7788,4740103.0,2025,2
7791,2794784.0,2025,2
7795,1478024.0,2025,2
7799,1333625.0,2025,2
7803,683792.0,2025,2
7818,7171341.0,2025,2
7821,1904659.0,2025,2
7822,655244.0,2025,2
7827,294681.0,2025,2
8011,3821384.0,2025,2
8016,14969075.0,2025,2
8021,4767082.0,2025,2
8028,4344342.0,2025,2
8033,2026009.0,2025,2
8039,9868851.0,2025,2
8045,1926219.0,2025,2
8046,43309727.0,2025,2
8070,19082945.0,2025,2
8072,2288405.0,2025,2
8081,8297282.0,2025,2
8101,131235.0,2025,2
8103,3327590.0,2025,2
8104,2834217.0,2025,2
8105,7657460.0,2025,2
8110,10475477.0,2025,2
8112,17097375.0,2025,2
8114,8412245.0,2025,2
8131,10244263.0,2025,2
8150,23256038.0,2025,2
8162,1432876.0,2025,2
8163,12311259.0,2025,2
8201,462722.0,2025,2
8210,7510833.0,2025,2
8213,14676669.0,2025,2
8215,7714082.0,2025,2
8222,864821.0,2025,2
8249,5501035.0,2025,2
8261,5487847.0,2025,2
8271,4468210.0,2025,2
8341,5120729.0,2025,2
8367,4472113.0,2025,2
8374,2883970.0,2025,2
8404,6229625.0,2025,2
8411,5420911.0,2025,2
8422,7462232.0,2025,2
8429,5796567.0,2025,2
8438,1738101.0,2025,2
8442,3243311.0,2025,2
