stock_id,date,open,high,low,close,volume
3168,2025-12-01,44.25,44.25,44.25,44.25,1000
3168,2025-12-02,44.25,44.45,43.65,43.65,17236
3168,2025-12-03,44.15,44.15,43.5,43.5,12146
3168,2025-12-04,43.5,43.5,43.5,43.5,3054
3168,2025-12-05,43.2,43.7,43.05,43.7,3075
3168,2025-12-08,43.5,43.75,43.45,43.75,3778
3168,2025-12-09,43.55,43.55,43.55,43.55,3168
3168,2025-12-10,43.9,44.9,43.9,44.3,8036
3168,2025-12-11,43.75,44.2,43.35,43.35,3075
3168,2025-12-12,43.2,43.5,43.2,43.5,8007
3168,2025-12-15,44.45,44.9,43.45,44.0,22009
3168,2025-12-16,43.6,43.65,42.6,42.75,13025
3168,2025-12-17,43.75,43.8,42.85,42.85,14000
3168,2025-12-18,42.7,43.6,42.35,43.6,9005
3168,2025-12-19,43.5,43.5,42.1,42.95,15228
3168,2025-12-22,43.6,43.6,42.95,43.5,11097
3168,2025-12-23,,,,,5
3168,2025-12-24,43.35,43.35,42.55,42.7,4000
3168,2025-12-26,42.2,42.3,42.1,42.3,7092
3168,2025-12-29,42.5,42.5,42.1,42.1,5155
3168,2025-12-30,42.1,42.1,41.3,41.3,26246
3168,2025-12-31,41.5,41.5,41.5,41.5,1000
