stock_id,date,open,high,low,close,volume
3168,2024-07-01,59.9,60.7,59.2,59.2,70009
3168,2024-07-02,59.2,59.3,58.9,59.0,60316
3168,2024-07-03,59.0,59.4,59.0,59.3,70306
3168,2024-07-04,59.1,59.1,58.3,58.4,119973
3168,2024-07-05,58.7,59.8,58.4,59.5,184246
3168,2024-07-08,59.3,59.4,58.5,59.0,129772
3168,2024-07-09,59.0,59.0,58.0,58.4,61589
3168,2024-07-10,58.5,58.9,58.2,58.7,43242
3168,2024-07-11,59.3,60.3,58.7,60.3,119483
3168,2024-07-12,60.0,60.1,59.2,59.3,4593586
3168,2024-07-15,60.7,64.0,60.7,60.8,218158
3168,2024-07-16,60.9,60.9,60.0,60.2,27312
3168,2024-07-17,60.1,60.2,60.0,60.0,20438
3168,2024-07-18,59.5,60.2,59.2,60.2,72407
3168,2024-07-19,60.0,60.0,56.8,58.1,363687
3168,2024-07-22,58.1,60.0,58.1,59.6,207958
3168,2024-07-23,59.7,59.8,59.0,59.1,45437
3168,2024-07-26,58.0,59.1,58.0,58.4,64160
3168,2024-07-29,58.5,59.7,58.3,58.9,46253
3168,2024-07-30,59.5,59.5,58.1,58.9,19000
3168,2024-07-31,58.9,59.4,58.8,59.4,14283
