stock_id,date,open,high,low,close,volume
0050,2017-08-01,82.15,82.15,81.55,81.8,2642390
0050,2017-08-02,82.0,82.65,82.0,82.5,5045458
0050,2017-08-03,81.85,82.35,81.7,82.2,4029108
0050,2017-08-04,82.15,82.35,82.05,82.35,1143998
0050,2017-08-07,82.45,83.0,82.45,82.95,4108819
0050,2017-08-08,83.05,83.25,82.55,82.9,2985746
0050,2017-08-09,82.55,82.6,82.05,82.15,3122228
0050,2017-08-10,82.35,82.45,81.35,81.6,3168994
0050,2017-08-11,80.85,81.35,80.75,81.25,2747290
0050,2017-08-14,81.45,81.6,80.75,80.75,2245412
0050,2017-08-15,81.3,81.5,80.95,81.3,2708861
0050,2017-08-16,81.15,81.25,80.6,81.0,6282836
0050,2017-08-17,81.25,81.7,81.15,81.65,1968802
0050,2017-08-18,81.0,81.15,80.65,81.15,2315643
0050,2017-08-21,81.05,81.2,80.75,81.05,2050279
0050,2017-08-22,81.45,81.9,81.45,81.85,3986645
0050,2017-08-23,82.0,82.25,81.75,81.75,5504507
0050,2017-08-24,81.85,82.55,81.85,82.55,3487871
0050,2017-08-25,82.65,82.75,82.4,82.7,2614758
0050,2017-08-28,82.7,82.8,82.4,82.55,2773226
0050,2017-08-29,82.25,82.4,81.95,82.3,1228682
0050,2017-08-30,82.65,82.9,82.6,82.7,4119943
0050,2017-08-31,83.15,83.15,82.7,82.95,3284317
