stock_id,date,open,high,low,close,volume
1736,2025-11-03,162.5,162.5,154.0,158.0,1147220
1736,2025-11-04,158.0,158.0,154.0,154.5,617031
1736,2025-11-05,153.5,155.0,152.5,154.5,382118
1736,2025-11-06,155.0,158.0,153.0,157.5,349772
1736,2025-11-07,155.5,158.5,154.0,156.5,398559
1736,2025-11-10,157.0,157.5,153.0,154.5,300495
1736,2025-11-11,154.0,156.5,153.0,154.0,426802
1736,2025-11-12,155.5,156.5,150.0,150.5,656712
1736,2025-11-13,152.0,153.5,148.5,149.5,634036
1736,2025-11-14,149.0,152.5,146.5,148.5,517468
1736,2025-11-17,149.0,151.5,147.5,150.0,253617
1736,2025-11-18,149.5,149.5,144.0,145.5,523223
1736,2025-11-19,147.5,147.5,143.0,144.5,342425
1736,2025-11-20,147.0,150.0,145.5,148.0,289280
1736,2025-11-21,147.5,150.0,145.5,149.5,377931
1736,2025-11-24,152.5,162.5,152.5,162.0,2163744
1736,2025-11-25,161.5,162.0,158.0,159.0,865777
1736,2025-11-26,160.5,168.0,159.5,167.0,1550620
1736,2025-11-27,168.0,168.5,162.5,163.0,644622
1736,2025-11-28,164.0,164.0,159.5,162.0,801259
