stock_id,date,dividend_yield,pe_ratio,pb_ratio
2330,2018-07-02,3.74,16.08,3.46
2330,2018-07-03,3.73,16.12,3.46
2330,2018-07-04,3.7,16.23,3.49
2330,2018-07-05,3.73,16.12,3.46
2330,2018-07-06,3.69,16.3,3.5
2330,2018-07-09,3.61,16.64,3.58
2330,2018-07-10,3.6,16.68,3.58
2330,2018-07-11,3.64,16.53,3.55
2330,2018-07-12,3.63,16.57,3.56
2330,2018-07-13,3.56,16.87,3.63
2330,2018-07-16,3.58,16.79,3.61
2330,2018-07-17,3.61,16.64,3.58
2330,2018-07-18,3.59,16.75,3.6
2330,2018-07-19,3.56,16.87,3.63
2330,2018-07-20,3.37,17.84,3.83
2330,2018-07-23,3.32,18.11,3.89
2330,2018-07-24,3.32,18.11,3.89
2330,2018-07-25,3.33,18.07,3.88
2330,2018-07-26,3.32,18.11,3.89
2330,2018-07-27,3.27,18.37,3.95
2330,2018-07-30,3.26,18.44,3.96
2330,2018-07-31,3.25,18.48,3.97
