stock_id,date,dividend_yield,pe_ratio,pb_ratio
2330,2025-05-02,1.79,21.0,5.74
2330,2025-05-05,1.81,20.73,5.67
2330,2025-05-06,1.85,20.34,5.56
2330,2025-05-07,1.83,20.51,5.61
2330,2025-05-08,1.85,20.29,5.55
2330,2025-05-09,1.79,20.98,5.74
2330,2025-05-12,1.78,21.15,5.79
2330,2025-05-13,1.75,21.42,5.86
2330,2025-05-14,1.7,22.08,6.04
2330,2025-05-15,1.71,19.67,5.64
2330,2025-05-16,1.7,19.77,5.67
2330,2025-05-19,1.73,19.49,5.59
2330,2025-05-20,1.74,19.37,5.56
2330,2025-05-21,1.72,19.61,5.63
2330,2025-05-22,1.73,19.45,5.58
2330,2025-05-23,1.73,19.49,5.59
2330,2025-05-26,1.74,19.33,5.55
2330,2025-05-27,1.76,19.11,5.48
2330,2025-05-28,1.76,19.15,5.49
2330,2025-05-29,1.76,19.15,5.49
